Date,Close,Volume,RSI,pct change volume,pct change price,12 EMA,26 EMA
2018-02-07,149.83999633789062,37101000.0,19.670007815710377,-0.46410928987006084,0.0010020301559089605,154.70256422351648,155.9173073401818
2018-02-08,145.44000244140625,44704500.0,12.69758834094128,0.20494056763968627,-0.029364615616796645,153.9544768564971,155.4671361548269
2018-02-09,146.77000427246094,53315300.0,19.268443006350353,0.1926159558881097,0.009144676902700882,152.6445577157139,154.72438550938833
2018-02-12,148.16000366210938,36213900.0,26.607910827884325,-0.3207597068758874,0.009470595824662307,151.74078026290573,154.13517208443074
2018-02-13,148.47999572753906,25021200.0,29.02021992807731,-0.3090719309436432,0.0021597736063739222,151.1898915550909,153.69256701611064
2018-02-14,151.14999389648438,36286900.0,36.402637092558855,0.4502461912298371,0.017982208013022586,150.77298450469831,153.3064506243646
2018-02-15,152.8000030517578,23773600.0,47.37111033220392,-0.3448434559028189,0.010916369314599194,150.83098594958847,153.14671308896607
2018-02-16,153.33999633789062,27973900.0,69.05767763576526,0.17667917353703266,0.003533987404109547,151.13391165761453,153.12103086398767
2018-02-20,152.0800018310547,24046200.0,58.716278407162186,-0.14040587833659232,-0.008216998414813385,151.47330930073394,153.1372505287212
2018-02-21,152.24000549316406,26735500.0,58.74639799900574,0.11183887682877128,0.0010521019212448635,151.566646613091,153.05893581037554
2018-02-22,152.0,16340000.0,84.30961942399652,-0.38882758878644497,-0.0015764942492388395,151.6702402869484,152.9982743053969
2018-02-23,153.97999572753906,18065200.0,85.30850876222871,0.1055813953488372,0.013026287681178042,151.7209725504948,152.92432806055268
2018-02-26,154.99000549316406,15267700.0,84.74059287292054,-0.15485574474680602,0.006559357018116617,152.06851457773237,153.00252566551464
2018-02-27,152.75999450683594,18125500.0,68.2282419670546,0.18717947038519228,-0.014388095408038946,152.517974718568,153.14974639348867
2018-02-28,150.35000610351562,29951800.0,46.51573594345215,0.6524675181374306,-0.015776305904570236,152.5552085321477,153.12087588336624
2018-03-01,149.9499969482422,38943200.0,36.07036635970133,0.3001956476739294,-0.002660519714232882,152.21594662005046,152.91562627004396
2018-03-02,152.35000610351562,31842300.0,45.905756677756294,-0.1823399207050268,0.016005396492951192,151.8673389782338,152.69595002398458
2018-03-05,153.7100067138672,19603700.0,56.68580999041165,-0.3843503767001756,0.008926816907558885,151.94159545904637,152.6703245483943
2018-03-06,155.3699951171875,17304000.0,61.43164929574482,-0.11730948749470763,0.010799481691588229,152.2136587290188,152.74733804213304
