Date,pct chage price,vol change pct,12 EMA diff,26 EMA diff,norm RSI 9
2005-02-23,0.001355360202976229,-0.21629520258677576,-0.007364170626734254,-0.009801016033615238,0.4628816159677766
2005-02-24,0.012723368656632724,0.045516213539402654,8.318345269665125e-05,-0.0027602974332413674,0.5477938546851399
2005-02-25,0.005613447883699557,-0.1947548990986021,0.0028692528236534754,0.0002425163810589264,0.4831928732397075
2005-02-28,-0.010632581673005398,0.196810299454798,-0.0029179846047821707,-0.00512016281594725,0.37547921279752117
2005-03-01,0.011015578558983294,-0.18040807969807157,0.0030074875896392993,0.0007349485347377134,0.41155262498313
2005-03-02,-0.0005315029815563498,0.3671906663981667,0.0022777996892805034,0.00041464879886827437,0.43018882048019164
2005-03-03,-0.008242525080036627,-0.16292255287096372,-0.0022116414723202405,-0.003754401317465329,0.4653057284278937
2005-03-04,0.005898156171663835,-0.03531981049916587,0.001068386578451571,-0.0005368634486889852,0.5333337322560425
2005-03-07,0.014392348319271043,0.08013640829209107,0.008048578096518611,0.00664766728394752,0.7224337468579526
2005-03-08,-0.009984263121490687,-0.04241700057393931,0.0017847958282996115,0.001135075074034111,0.6250001610934767
2005-03-09,-0.002919336769125574,0.09451175955854778,4.799526358525522e-05,-0.00041089568310651644,0.5307691743388475
2005-03-10,-0.001330828785378855,-0.010395358086128305,-0.000625246403724542,-0.001046327744867394,0.4795085299046952
2005-03-11,-0.009328419097765139,0.05991018470048514,-0.0052151589585795735,-0.005654937750159764,0.4895391412327661
2005-03-14,0.004573634436834891,-0.36245582480616384,-0.002134792100765199,-0.0029566834118940084,0.4325582138066613
2005-03-15,-0.008034259127868672,0.4312555469819843,-0.005840245421611853,-0.006771526738024799,0.3827164951366694
2005-03-16,-0.011339146146362845,0.7002374907171921,-0.010647790392421141,-0.011974550809947988,0.36614212252646255
2005-03-17,0.0024576776409878085,-0.37065510283372394,-0.007797207676026766,-0.009870194278090499,0.3319504439122528
2005-03-18,-0.00544812770164432,0.08433569385918095,-0.009336897277093768,-0.011876963408528805,0.12560445230723857
2005-03-21,0.0019173791492670944,-0.14827354420685512,-0.006954097764070959,-0.01004920648290699,0.18750216742960177
2005-03-22,-0.012301824505580638,0.22925311986199834,-0.012079078394740329,-0.01549983921934692,0.15714480340778011
2005-03-23,0.003598041781756034,-0.14534237648476578,-0.00844415248961162,-0.012572733809914364,0.21100973619189603
2005-03-24,0.0002758449170839847,-0.2039932310464683,-0.007016449804571392,-0.011514387177811428,0.2554364389122352
2005-03-28,0.0019299612335470805,-0.2298380234842742,-0.00497938983059875,-0.009706620251115126,0.21264458533933164
2005-03-29,-0.007980212281498623,1.001277222584911,-0.008222511968989366,-0.012999700641024212,0.21387353338728274
2005-03-30,0.01886269957189678,-0.04051129904988779,0.00237706269057937,-0.00270543575343625,0.5276382680172064
2005-03-31,-0.0043561080698659785,-0.2452432635056795,-0.0001721836165293988,-0.004688317889412342,0.466019651196812
2005-04-01,-0.010117553595088815,0.6610779300730316,-0.005230191953103493,-0.009426833170923897,0.43049392557417093
2005-04-04,0.0071822739241315745,-0.30403096215049547,-0.0008508375394969574,-0.0051565228206939375,0.4752060253346532
2005-04-05,0.002742794605854713,-0.3379318475416699,0.000649486080990116,-0.0034068857141860806,0.6038648233260479
2005-04-06,-0.0016411753565974904,0.239974587499585,-0.00027175148020767547,-0.0039765713828034165,0.5600003051751992
2005-04-07,0.012054756896136559,0.07848589916622956,0.00576132157898281,0.002308222314431775,0.6378596882309541
2005-04-08,-0.008121257396139597,0.041920377349974045,0.000793478406189485,-0.0019403240143233617,0.556390837268734
2005-04-11,-0.004366808135300151,-0.23130325160370788,-0.0015168611263836882,-0.00398502065144983,0.584980338467848
2005-04-12,0.004934218953796256,1.0408095694319206,0.0011772440793035531,-0.0012298967927138016,0.48275868548835665
2005-04-13,-0.016366570556967656,-0.24752068540578603,-0.007254914352730502,-0.009389612812663607,0.39676136495262504
2005-04-14,-0.014143153544309568,0.4501323449133221,-0.013266992511813866,-0.01582109693077881,0.375478664008559
2005-04-15,-0.02278474194028491,0.0756393701295538,-0.022769577668584867,-0.026185578881381098,0.22784849856647058
2005-04-18,0.00028780429044712665,-0.3524977163551322,-0.019190465926964516,-0.024149229856888825,0.2052111071210676
2005-04-19,0.006906523121346673,-0.11956233421750663,-0.012845511871342469,-0.01896055274355359,0.26769229324609994
2005-04-20,-0.00828810807705143,0.4491782575903741,-0.015051418590382826,-0.021740467453505267,0.1387098441387762
2005-04-21,0.02651291494863296,-0.1135739377206185,0.0003177007264088895,-0.007081377336973982,0.36290306867998046
2005-04-22,-0.01487924747865317,-0.07636875919139055,-0.0072265906028796635,-0.014054967522778171,0.3300732720991486
2005-04-25,0.008264488864812848,-0.37241644984903927,-0.002006424627649109,-0.008912660337970746,0.3476190822195015
2005-04-26,-0.00932735503369128,0.4543252676662496,-0.006383746655593115,-0.012942943644289544,0.3715010104578995
2005-04-27,0.0014265117874148073,0.07222357725126431,-0.004694212591812535,-0.011283056748548159,0.43515834303498413
2005-04-28,-0.009971466932659396,-0.12757676651623032,-0.008985433251157776,-0.015465918981476812,0.5016608516791647
2005-04-29,0.006618691862915917,0.47110516296791977,-0.004315261811670275,-0.011038811564329466,0.5356036493548673
2005-05-02,0.004002269624943715,-0.5316344482223603,-0.0016566749075186038,-0.008232516283197868,0.5207663526343372
2005-05-03,0.005125293583433525,0.5289066472723832,0.0011539413377788354,-0.005071353996325709,0.599337606135859
2005-05-04,0.012181312024628464,-0.125188656533438,0.0070299815367476145,0.0013563602906647729,0.5217392615466268
2005-05-05,0.0008395964086541208,-0.12310815799187892,0.006361625595709308,0.001675384155001256,0.6650242787774922
2005-05-06,0.0027964847179017373,-0.02560444255668835,0.006773889939826457,0.0029473727547010705,0.6304346473996828
2005-05-09,0.004740606973002667,-0.1424365736992014,0.008090374864932833,0.00509311873330531,0.7916671397203912
2005-05-10,-0.00721616237418804,0.16435238256126844,0.0032161247888530036,0.0010929442891358802,0.677249617015608
2005-05-11,0.005032158313453787,0.7093453307027555,0.005229719229943685,0.0035216589774820927,0.8488379571821764
2005-05-12,-0.002781704775969042,-0.11633134372698034,0.0030288186525819,0.0018671638734975543,0.7735845435199336
2005-05-13,0.010878750932924957,0.14297586151890787,0.007971491145304259,0.007138498323019109,0.8043479162261116
2005-05-16,0.006622457302813371,-0.4065346824387444,0.010036923381533818,0.009906312062782746,0.8105261467171545
2005-05-17,0.006030735292318436,0.15896056803871889,0.01148569722029665,0.012171752452399962,0.7869821950955252
2005-05-18,0.013623977918412255,0.3975305975286339,0.01646634287329338,0.018024515572434275,0.8333333333333333
2005-05-19,0.008333267533225039,-0.27700675769031713,0.01804615645288685,0.02081501863523152,0.8481009398323787
2005-05-20,0.00399897447590115,-0.2816852138367971,0.01722252189977787,0.02123817647180914,0.8468084001175251
2005-05-23,0.005045104287806856,0.3988886233449221,0.01704997388948972,0.022149200538845167,0.9561393969104334
2005-05-24,0.0031704822039578117,0.08339905574621621,0.01597152552669342,0.022056943489994138,0.9549540261288986
2005-05-25,-0.004213848887760096,-0.24158881285331746,0.011370192907478616,0.01827919600646802,0.9298247081676255
2005-05-26,0.010050178249567556,0.09933490779462957,0.014603394932500596,0.021900408572163382,0.9295153814870956
2005-05-27,0.0005237093082712009,-0.40432013589193355,0.01259076494181318,0.020506990494225618,0.9219512648982593
2005-05-31,-0.003402178919988395,0.5033178970742997,0.008929301071732707,0.01725572388699501,0.8520419384158459
2005-06-01,0.008140691798521484,0.4728147021512589,0.011598687892995691,0.020009676657417777,0.8361591661943176
2005-06-02,0.00703309356750017,-0.3152106367761376,0.013300560247116637,0.022002855240401065,0.832371204036092
2005-06-03,-0.014485291658078006,0.27753024306401586,0.003936176278841993,0.013046314858290376,0.6028036300306424
2005-06-06,0.0002625232711561016,-0.4568838248878332,0.0034598379116657085,0.012199483561769057,0.5663271065507725
2005-06-07,-0.008396738118584532,1.068156882694841,-0.0012900878926590002,0.007069886404370042,0.45833318616110064
2005-06-08,-0.002117010561431766,-0.2729745010252089,-0.0021514539454832483,0.0054831758129709725,0.4759609653394075
2005-06-09,0.006364404250691673,0.254651131963758,0.0013510518515403459,0.008246928468146517,0.43814495831366995
2005-06-10,-0.010540224448942112,-0.13494822570794088,-0.004155098464758757,0.002333443880145346,0.35775886874666013
2005-06-13,0.004793616746551813,-0.042344166743242255,-0.001127033540880751,0.004551276706159072,0.42616005910350035
2005-06-14,-0.003975555605658774,-0.23973507038028063,-0.002945540483656855,0.002221006557962674,0.3167431905271516
2005-06-15,0.00319315928786366,0.660744868484957,-0.0008994793031175543,0.00365017195500439,0.26699110029665674
2005-06-16,0.005305059917560043,-0.129885908881022,0.0018843132435209815,0.006024334062971906,0.44117752655695325
2005-06-17,-0.0007916251394780085,-0.07224314843211893,0.001197988276050524,0.005179641137268189,0.43023227446222906
2005-06-20,0.0,-0.19466798227268556,0.0010134955942213012,0.004794124620055787,0.5285706111394185
2005-06-21,-0.0005281346270868898,0.447848475880438,0.0005933025719500899,0.004173296284685114,0.5522384235667883
2005-06-22,-0.0010567266167110958,-0.23122654467855477,-2.6663196944942964e-05,0.003334333240543964,0.43859672605105005
2005-06-23,-0.01110822450113074,0.6240562820804268,-0.005607693257121257,-0.0024985925325580597,0.43103453945745784
2005-06-24,-0.011232901198216938,0.1635581226112916,-0.010396962745268338,-0.007962009095957033,0.2285715842736124
2005-06-27,-0.0045983764681992315,-0.48797874832652216,-0.011115785301985148,-0.009680903307872487,0.22535158296283356
2005-06-28,0.009510931958549582,0.007550068149841716,-0.00468902740438198,-0.004237453296209776,0.3333341039767511
2005-06-29,-0.002153481231998275,-0.024774206569453554,-0.005048382479271934,-0.0050026798763024944,0.22875870769568307
2005-06-30,-0.007823062258288452,0.2277902385000895,-0.00820178215483446,-0.008560563663101341,0.19553148821815752
2005-07-01,-0.0013594137770524069,-0.37070077912434213,-0.007628870668215446,-0.008611600058318276,0.19021822509153183
2005-07-05,0.010345795612609959,0.43496492612406523,-0.001316550592715668,-0.0028326330683163935,0.33181901726667107
2005-07-06,-0.0048504527678604106,-0.002367298240480674,-0.0035453428331938272,-0.0050544490123371,0.3119662090675379
2005-07-07,0.0035202021944477097,0.5103007547312929,-0.0012445406066168725,-0.0029248137389747703,0.4195129485278109
2005-07-08,0.019158096550540054,-0.15188885903388655,0.008434970532557023,0.00677958724064733,0.6709394394369917
2005-07-11,0.009266573203049858,-0.0497134346683353,0.011739565134389649,0.010885847986127328,0.761904257316032
2005-07-12,0.004721938882984158,-0.10619035205335899,0.012270691619058019,0.012426481347890853,0.7446801257712579
2005-07-13,0.0023498734825248514,-0.16179425117331886,0.01153674660471416,0.012668806918680222,0.779660879966379
2005-07-14,0.009898439024661686,0.3742933427970178,0.014668708447735431,0.016643263744856505,0.9061226650556712
2005-07-15,0.0030951490964126597,-0.321742428521857,0.0139289534365782,0.016936234753754754,0.9285713204451085
2005-07-18,-0.004114164307616251,-0.12783019429142525,0.009699747728987466,0.013601166885553961,0.8521737976650727
2005-07-19,0.011618919913714758,0.3276874019507537,0.013970493106661869,0.01835556899435609,0.9377432426414926
2005-07-20,0.007146472106073119,0.17431342304031933,0.015355702181710104,0.02053209245637147,0.9411764705882354
2005-07-21,0.000253475328498032,0.39212167147345983,0.013089363364593432,0.019109002216980843,0.920792172696216
2005-07-22,-0.001266862179157585,-0.4369640023254718,0.010419596898455917,0.017034869310666775,0.8779056486186179
2005-07-25,-0.0038051171524357743,-0.276194210413219,0.006896402008440783,0.013847379761283508,0.7869821950955252
2005-07-26,0.003819651373392997,0.29788694245720776,0.007735331609758949,0.014714335779785374,0.7942853655133929
2005-07-27,0.007610427846091377,0.16377595807791767,0.010328033840659317,0.017399442745803954,0.7844310282995379
2005-07-28,0.004783449669431329,-0.15554855005226473,0.011111028594038131,0.018475166621716,0.7931032970791285
2005-07-29,-0.008268554688526764,0.12940630587467145,0.005234359344324656,0.012932733436910792,0.7225137059487312
2005-08-01,0.001768562192670153,-0.20043171224893175,0.0053089885666046084,0.012846656634784197,0.6535952927096838
2005-08-02,0.010844900091495005,0.3269682986796277,0.00988152143768409,0.017275842242424986,0.6845245934396301
2005-08-03,-0.0004990133944598568,-0.21905653214200577,0.00809904345938352,0.015726199975347795,0.6745564000063203
2005-08-04,-0.009735476559562172,0.1634316594634055,0.0019530247973747563,0.009653491233866612,0.5615763917076325
2005-08-05,-0.004789479089457588,-0.08337555788465409,-0.0007484280003426641,0.006531682710169352,0.550724424017485
2005-08-08,-0.007345514662863564,-0.03958988028078359,-0.004319644275236738,0.0023586860096448665,0.44796397273444394
2005-08-09,0.006634400238362618,-0.02005506548882448,-0.00035128582181643555,0.00548978006717716,0.4377879698270028
2005-08-10,-0.008618508137198751,0.6464688238209566,-0.0046251560709281376,0.0007531759310868329,0.32758663213713163
2005-08-11,0.008182042695737565,-0.09647225547926797,0.00015797525543517635,0.004771685740817322,0.4675322101744848
2005-08-12,-0.005579538904397283,-0.06576113587613187,-0.002663906913621968,0.00161911239769549,0.41056885354703854
2005-08-15,0.006120930478721655,-0.2698498158446542,0.0007961335965004763,0.00455010492435213,0.36123373928065483
2005-08-16,-0.01622305138837089,0.5000689807186998,-0.007504332952661655,-0.003966356627284085,0.2837375494655477
2005-08-17,0.005926295647972161,-0.212752124825574,-0.0034028300037837007,-0.0007192460480649429,0.384616029533825
2005-08-18,-0.0051229702420398,-0.025662510658582927,-0.005448848708572239,-0.0032340616913337826,0.38321202434718693
2005-08-19,-0.0005149448425617283,-0.28301088487501275,-0.004871965439305961,-0.0032527553223878794,0.4251015834822401
2005-08-22,0.000515210147369952,0.6925994198864761,-0.0038679898914273344,-0.0027549997458255334,0.3632287685902063
2005-08-23,-0.0028321475262464233,-0.3472028690735359,-0.004692923391612246,-0.003969513883907444,0.40499991416947523
2005-08-24,-0.005938537179312541,0.6531124908451035,-0.0069518333486310565,-0.006654595405932034,0.2565448895137968
2005-08-25,0.002337666300984172,-0.44931949988266334,-0.004721182361292684,-0.004997268588808852,0.32584325046022755
2005-08-26,-0.003368776045638765,0.21999166806806195,-0.005684941949509741,-0.006315994629867101,0.2035926639118645
2005-08-29,0.007800292360944561,0.17386557478223139,-0.0009295695807161607,-0.001965931070191904,0.48120188612140474
2005-08-30,-0.003611955513699301,0.1659078414313241,-0.0025959128971660378,-0.003629804923746326,0.3306445906743083
2005-08-31,0.009321611090318937,0.06927378521658716,0.002441788838247335,0.001277368740076787,0.5499997275219208
2005-09-01,-0.0015392861466301925,-0.1984655284432756,0.0012951193270471762,0.0004124014280435771,0.5347216335353706
2005-09-02,-0.0038540009824904213,-0.28897206894893995,-0.0008350708659257889,-0.0015488806239017051,0.4777070992258836
2005-09-06,0.014702081199229819,0.4669311051387081,0.006590741910289191,0.0058631452177653745,0.6502465460996106
2005-09-07,0.0017793516663119277,-0.26459351706513917,0.006459985732208544,0.0063153359569535165,0.7433156062006205
2005-09-08,-0.00025370011600900003,0.2801109329545039,0.0053338522193188635,0.005717937169806173,0.7262577332989513
2005-09-09,0.005583690291518379,0.02464854337770996,0.007293539935841885,0.008076098231337045,0.8085116744347431
2005-09-12,0.0027763910478815768,-0.3139307239909692,0.007550746325131104,0.0088595772476193,0.7869834906618632
2005-09-13,-0.0025169513031276774,0.27966585348394946,0.005121659521806864,0.006937942510532483,0.8060623855586587
2005-09-14,-0.011355053010621953,0.4913116176688467,-0.0013796791286708834,0.0007108022861549778,0.5574716801606563
2005-09-15,-0.0005104762023452502,-0.18472993795872025,-0.0014229714886689747,0.00040281241722823905,0.5705890140762898
2005-09-16,0.006128745643564077,-0.11672749202638598,0.0018507014923263545,0.0034279705547876505,0.6759782370102954
2005-09-19,-0.007868054854957276,0.033130566868588465,-0.0023840474237419055,-0.0007763338059998651,0.41830058841128953
2005-09-20,-0.004093114525135576,0.5697877703968659,-0.004068748466376681,-0.0027696191031058256,0.35185189545838796
2005-09-21,-0.011045473973926793,0.010429434006812335,-0.008998178412672524,-0.008118279710694043,0.2794114897134116
2005-09-22,0.0036363477830762985,0.01960236864102099,-0.0058096042489283,-0.005706652475505716,0.25000048656780904
2005-09-23,0.002846806731084768,-0.40891140580067925,-0.0034988608980279366,-0.0038648208922398082,0.25000048656780904
2005-09-26,0.00025802120085685485,-0.01177979872851156,-0.0028331762247670845,-0.003450570265650481,0.2673792864282655
2005-09-27,-0.0023219854614361744,-0.07555576711151114,-0.0035606806107887578,-0.004358115317808499,0.33112535936418425
2005-09-28,0.0002586536515148107,0.12412329632779161,-0.002885225969193201,-0.003907287005108124,0.3400005594875094
2005-09-29,0.013443651852662743,0.6328047248575533,0.0042345845254461575,0.0030581128073253762,0.4438200922812499
2005-09-30,0.006632610114105183,-0.32631640690749153,0.006886039226387826,0.0061362307590436095,0.6069361357767983
2005-10-03,0.0025342699224164414,0.030752632541940855,0.007085961578488,0.006944595238500535,0.6886228502379044
2005-10-04,-0.006572349019330659,0.04484266504745022,0.0026923285451593156,0.0031299319638930546,0.7666657341874843
2005-10-05,-0.013740481577875299,0.24374857935572464,-0.004640659686602785,-0.004020434705926022,0.5315785775234654
2005-10-06,-0.013157852002534077,0.5281237694555553,-0.010551737827386186,-0.010345973462030627,0.39130449204885465
2005-10-07,0.002352945165696487,-0.4382724763691353,-0.007767902478852597,-0.008411956838332122,0.41176527158024306
2005-10-10,-0.0054772843932417575,-0.2974970341275616,-0.009326699314037396,-0.010539642620463523,0.39200074462777
2005-10-11,-0.004983016944238492,0.7924279822533276,-0.010400688843400922,-0.0122639856608176,0.361940197595321
2005-10-12,-0.011860752886938664,0.2734307794615333,-0.014779665713889455,-0.017330448037585666,0.17241404509818822
2005-10-13,0.007735318427490077,-0.05160444734941944,-0.008682032789977793,-0.012215335493913515,0.18181805045805277
2005-10-14,0.00741139764534825,-0.051283975706071176,-0.003664243241510418,-0.007629040829385587,0.23404252441000709
2005-10-17,0.003152888269966697,-0.5125601689294038,-0.001528306941601857,-0.005494019124436199,0.29104470176287633
2005-10-18,-0.007071777255252402,0.37437344336177675,-0.004841900203485879,-0.008637405360123933,0.3236514785537683
2005-10-19,0.020047436681408577,0.5087918301722258,0.005824430907634129,0.0019216754129339174,0.5789471419843913
2005-10-20,-0.009309459857781924,-0.0022802545757484765,0.000247460361594457,-0.002897446028151574,0.4948807415894178
2005-10-21,0.006264626864170594,-0.1700514946419776,0.0033319120680245754,0.0004391400385101293,0.570945841452476
2005-10-24,0.01582362185276337,0.007169732441471572,0.010667335353265842,0.008256277109563248,0.6804741073806718
2005-10-25,-0.0038304782038659562,-0.21796520331453725,0.00709262630750359,0.005721198163003726,0.7467531663285452
2005-10-26,-0.00512681253133484,0.037065370653706534,0.003424970105362436,0.002725204538044358,0.6722415792622948
2005-10-27,-0.02009797903617023,0.47122713987055803,-0.007254684690182758,-0.007628363875321985,0.4957016267689459
2005-10-28,0.0076255830879809845,-0.2797163450958209,-0.0023471837162401116,-0.003269071729647708,0.5191256204101118
2005-10-31,0.01435279857621799,0.21035677875433492,0.005138542309631672,0.004097702512112866,0.6218274553999338
2005-11-01,-0.0007717720638337149,-0.3623969999765786,0.003958534408312696,0.003406987675899221,0.5264800987782255
2005-11-02,0.013130749730422496,0.37968335684733673,0.009869826842853884,0.009676175108828003,0.6547616209299923
2005-11-03,0.014993651218967898,0.35148540724327704,0.015778792489015647,0.01639295362435306,0.687331500358849
2005-11-04,0.003505338236343331,-0.26346914354925793,0.015068205615195639,0.016909405909306688,0.6419755412098942
2005-11-07,0.0012474858976130733,-0.35286716958328584,0.013343779912272298,0.016260466518129596,0.6783444210649082
2005-11-08,0.0002491482997030658,0.2071994427818047,0.011392301877573983,0.015162404944879356,0.7254233343031714
2005-11-09,0.0004982675153908877,-0.08116820124854647,0.009871822625701892,0.014272535306978723,0.9863019186719968
2005-11-10,0.010956141144939214,0.6666450451842978,0.01378801202610467,0.018648237228142846,0.9871799887841205
2005-11-11,0.0027093747410280853,-0.33707233418155047,0.012994733846402632,0.018595488486944232,0.9842111497712183
2005-11-14,0.0,-0.32982417571436423,0.010973605703041284,0.017194360633452112,1.0
2005-11-15,-0.004667124317903815,0.48257114313618776,0.006930838979167382,0.013561936558015412,0.8774201804967968
2005-11-16,0.0061697926252638965,-0.17157655873830044,0.00893355748555685,0.015619552753400177,0.8429762227532678
2005-11-17,0.01324505541977529,0.43295389532245654,0.014127045801868045,0.021022795358064415,0.8819881957393774
2005-11-18,0.0033889950373846784,0.152445049271648,0.013619086767413186,0.021126222253578564,0.8882359013023848
2005-11-21,0.0024125083782990573,-0.35920536812099224,0.012704372745393922,0.020735066104423282,0.8938553438880565
2005-11-22,0.0036101450934591666,0.27365863871942914,0.012530461952809269,0.020970787753735558,0.9010422875489752
2005-11-23,0.0023980448990774746,-0.27825342851352264,0.011779735637398444,0.020584388617887795,0.8797475536412297
2005-11-25,0.0021531137375738287,-0.6422812677453776,0.01102471875884906,0.020105589478571714,0.8782058179114989
2005-11-28,-0.008355179737901426,2.258419028181176,0.00511789722793229,0.01439460966471148,0.7172784175564317
2005-11-29,-0.004814654755211966,0.036495432048203734,0.0019140047817801803,0.010901359503493852,0.7135417908431283
2005-11-30,-0.002418927763715401,0.13689294061438737,0.0004081380979718804,0.008874887035355697,0.6327689582192874
2005-12-01,0.018671110856633526,0.043951688011957604,0.009594504219135895,0.01745997212380228,0.6749999046322046
2005-12-02,0.002380440200282057,-0.20655046396581156,0.00929517646456863,0.017334231484655654,0.6683677143485514
2005-12-05,-0.007361704317211776,-0.1564435095956078,0.004159587808330366,0.012335911670330013,0.5576037352422071
2005-12-06,0.0033492677560700004,0.3249273812213609,0.0051892039620213565,0.013083297298973715,0.5555551630962683
2005-12-07,-0.0019074396513326564,0.029151238998201434,0.0034327463901233615,0.011147933815186861,0.514019041439463
2005-12-08,-0.0071667279667062414,0.33566826209535616,-0.0006931595036474042,0.00671764271430492,0.4297874965302409
2005-12-09,0.0038498518316925517,-0.49549013237751155,0.001334647065873899,0.008138076470600185,0.5416668138388994
2005-12-12,0.003595342924084235,-0.2063318526223798,0.0029235246277118936,0.00932503594609201,0.6255925455866879
2005-12-13,0.004060233770703981,0.7076560953646163,0.0044986208060544385,0.010654150193997344,0.6834863589355927
2005-12-14,-0.0033301471598381712,-0.039550146453017555,0.0021360555182375657,0.00818945860058,0.464517145226827
2005-12-15,0.0016706370471367283,-0.01324244104504387,0.002641455187730163,0.008412803017277102,0.453947467487163
2005-12-16,-0.009292336866934783,-0.12208431119778755,-0.0024337119098740007,0.003117038365344287,0.43125058114722625
2005-12-19,-0.015873103247832008,0.18196037211929153,-0.010059944612239434,-0.005114682055364135,0.259433733097014
2005-12-20,0.0007332012545618822,-0.06747923128891438,-0.008159014745676844,-0.004371152943333864,0.28019364623626386
2005-12-21,0.004395611766109783,-0.01882640621597348,-0.004719543872070857,-0.0018557051041812212,0.3897437703205512
2005-12-22,0.006564562381521099,-0.14195256400957423,-0.0007248283026769412,0.0015530701092795144,0.42233036676555225
2005-12-23,0.0,-0.35755331828671416,-0.0006133846558895484,0.0014378624640577174,0.37696451147100946
2005-12-27,-0.008695666596208412,0.464624056588878,-0.004885875195126863,-0.003035624799742072,0.26190545391132486
2005-12-28,-0.0012183049694238636,-0.09619575861133421,-0.00474682380148806,-0.0034209137925382896,0.2736325489503921
2005-12-29,-0.006586983330266871,-0.059653217341518495,-0.007323755886000445,-0.0064726224567698025,0.21719542928159627
2005-12-30,-0.007613000098177863,0.2690135872495069,-0.010024821680774934,-0.009816863706579429,0.22535276850971314
2006-01-03,0.022271752766080326,0.8217020815806352,0.0025178258593707833,0.0019171232011089179,0.5822789292480238
2006-01-04,0.010409108953789529,-0.15163181844785203,0.007307169866195513,0.006952405476543506,0.6425992232902746
2006-01-05,0.00431232590417872,-0.16290393168437006,0.008327460159874022,0.008585504028152939,0.6425987310969387
2006-01-06,0.018129822743968647,0.41718121635038224,0.016019760816548573,0.016926757265794748,0.6963187025357189
2006-01-09,0.0039830873413723225,-0.2660977938991712,0.015509025040890394,0.0176403332376402,0.7113697987219098
2006-01-10,0.000700177247666892,0.044579094898029935,0.013441688660205803,0.01666219769464744,0.7967739990426347
2006-01-11,0.007695849070367729,0.19428845055197738,0.015182778957237918,0.019240980839567004,0.8284018793585441
2006-01-12,-0.004859965029439647,-0.1819367337095356,0.010381451045005173,0.015355130849657398,0.843373341698092
