Date,Close,Volume,12 SMA,12 EMA
2018-02-20,165.2899932861328,36785600.0,160.9991658528646,162.47082486915394
2018-02-21,164.82000732421875,41161800.0,161.01666641235352,162.9045430871507
2018-02-22,164.8000030517578,37074400.0,161.57333374023438,163.19922989285348
2018-02-23,168.1699981689453,50096900.0,162.06166712443033,163.44550268653106
2018-02-26,170.39999389648438,39266700.0,162.91083272298178,164.17234814536403
2018-02-27,168.2899932861328,42209900.0,164.14749908447266,165.13044749169023
2018-02-28,167.2100067138672,42936300.0,165.0733324686686,165.61653146006603
2018-03-01,164.47999572753906,76809900.0,165.54083251953125,165.86168149911236
2018-03-02,165.99000549316406,57445100.0,166.0658327738444,165.64911445733185
2018-03-05,167.8300018310547,38540200.0,166.49500020345053,165.70155923207525
2018-03-06,168.5399932861328,29480900.0,166.7316665649414,166.02901193961054
2018-03-07,168.92999267578125,34609400.0,167.06249872843424,166.41531676215243
2018-03-08,169.86000061035156,25828400.0,167.44333267211914,166.8021899796338
2018-03-09,173.16000366210938,38310500.0,168.13833236694336,167.2726223843596
2018-03-12,174.0800018310547,37635000.0,168.91166559855142,168.17837335016728
2018-03-13,171.7100067138672,55638900.0,169.20666631062826,169.08631619338072
2018-03-14,171.67999267578125,40536400.0,169.31333287556967,169.4899608888402
2018-03-15,171.52999877929688,28810400.0,169.58333333333334,169.82688885606188
2018-03-16,171.02000427246094,31176700.0,169.9008331298828,170.0889057673288
2018-03-19,167.10000610351562,71395100.0,170.11916732788086,170.2321516911953
2018-03-20,167.64999389648438,34075700.0,170.25749969482422,169.75028313924457
2018-03-21,166.9199981689453,43863500.0,170.1816660563151,169.42716171728148
2018-03-22,162.8000030517578,66607300.0,169.70333353678384,169.04144424830668
2018-03-23,158.50999450683594,80110400.0,168.83500035603842,168.0812225257607
2018-03-26,164.39999389648438,57481500.0,168.37999979654947,166.6087259074646
2018-03-27,159.0800018310547,78889100.0,167.20666631062826,166.2689209826984
2018-03-28,157.25,89369700.0,165.80416615804037,165.16293342090705
2018-03-29,160.1300048828125,68692600.0,164.83916600545248,163.9455590484598
2018-04-02,155.50999450683594,85549400.0,163.49166615804037,163.35855071528331
2018-04-03,157.25999450683594,64090000.0,162.3024991353353,162.15108052936833
2018-04-04,159.74000549316406,65768700.0,161.36249923706055,161.39860575667103
2018-04-05,160.64999389648438,43054900.0,160.82499821980795,161.14343648536226
2018-04-06,156.6300048828125,59870900.0,159.90666580200195,161.06752224091952
2018-04-09,157.72999572753906,41810400.0,159.1408322652181,160.3848272627492
2018-04-10,161.2100067138672,48296800.0,159.0083325703939,159.97639164194766
2018-04-11,160.27999877929688,41622100.0,159.15583292643228,160.16617857608912
2018-04-12,162.2100067138672,30467900.0,158.97333399454752,160.18368937658263
2018-04-13,161.3699951171875,44604900.0,159.16416676839194,160.49543050539563
2018-04-16,162.60000610351562,28180800.0,159.61000061035156,160.62997890720976
2018-04-17,166.10000610351562,35536100.0,160.1075007120768,160.93306001433373
2018-04-18,166.44000244140625,29573900.0,161.01833470662436,161.7279747972848
2018-04-19,164.91000366210938,34705700.0,161.6558354695638,162.45290212714963
2018-04-20,162.3000030517578,49197100.0,161.86916859944662,162.83091774791268
2018-04-23,161.88999938964844,33040600.0,161.9725023905436,162.74923856388887
2018-04-24,158.4600067138672,70256800.0,162.1250025431315,162.61704792169803
2018-04-25,158.64999389648438,52089300.0,162.2016690572103,161.97750312049328
2018-04-26,161.99000549316406,43005500.0,162.26666895548502,161.4655786244919
2018-04-27,162.08999633789062,51043400.0,162.41750208536783,161.5462596812107
2018-04-30,160.94000244140625,35615300.0,162.3116683959961,161.62991147454608
2018-05-01,162.77999877929688,36513500.0,162.42916870117188,161.52377162329378
2018-05-02,161.82000732421875,38646800.0,162.36416880289713,161.71703733960194
2018-05-03,161.8000030517578,60337100.0,162.00583521525064,161.73287887569683
2018-05-04,164.8699951171875,41543200.0,161.87500127156576,161.74320567201391
2018-05-07,166.24000549316406,32500200.0,161.98583475748697,162.22425020204062
2018-05-08,166.07000732421875,26040200.0,162.30000178019205,162.84205870836732
2018-05-09,167.8800048828125,29122700.0,162.7991689046224,163.33866618772907
2018-05-10,169.6199951171875,27067600.0,163.72916793823242,164.03733367928038
2018-05-11,169.4600067138672,24688800.0,164.630002339681,164.89620466972764
2018-05-14,169.75,21821700.0,165.27666854858398,165.5983280611337
2018-05-15,167.8699951171875,49361600.0,165.7583351135254,166.2370468209593
2018-05-16,168.97999572753906,22941200.0,166.42833455403647,166.48826963576366
2018-05-17,168.3300018310547,27480200.0,166.8908348083496,166.8716121114214
2018-05-18,167.4600067138672,26217900.0,167.36083475748697,167.09597976059575
2018-05-21,168.39999389648438,22954600.0,167.91083399454752,167.15198390725288
2018-05-22,168.17999267578125,19477700.0,168.18666712443033,167.34398544405772
2018-05-23,169.60000610351562,26557800.0,168.46666717529297,167.47260194124596
2018-05-24,169.5500030517578,27696500.0,168.75666681925455,167.79989488928743
2018-05-25,169.72000122070312,27460500.0,168.9099998474121,168.06914229889827
2018-05-29,168.97000122070312,41220500.0,168.85583368937174,168.32312059456055
2018-05-30,170.17999267578125,22665800.0,168.91583251953125,168.42264069089018
2018-05-31,170.07000732421875,35670900.0,168.94249979654947,168.69300253471957
2018-06-01,172.74000549316406,45543300.0,169.34833399454752,168.90484942541175
2018-06-04,174.3000030517578,20459600.0,169.79166793823242,169.4948734358352
2018-06-05,174.83999633789062,24779300.0,170.33416748046875,170.23412414597712
2018-06-06,175.86000061035156,25036600.0,171.03416697184244,170.94271986780996
2018-06-07,174.42999267578125,39600300.0,171.5366668701172,171.69922459743174
2018-06-08,174.44000244140625,31780300.0,172.05833435058594,172.11934276333167
2018-06-11,174.91000366210938,22319700.0,172.5008341471354,172.4763673291893
2018-06-12,175.8300018310547,22511800.0,173.0241673787435,172.8507729188693
2018-06-13,175.82000732421875,37858600.0,173.53250122070312,173.3091158284363
2018-06-14,177.60000610351562,35916000.0,174.25166829427084,173.69540682778745
2018-06-15,176.97999572753906,49615700.0,174.81833521525064,174.2961144086687
2018-06-18,176.5,31633200.0,175.35416793823242,174.70901922695646
2018-06-19,176.0,38236000.0,175.6258341471354,174.98455473050163
2018-06-20,177.25,33038000.0,175.8716672261556,175.14077707965524
2018-06-21,175.7100067138672,43469400.0,175.9441680908203,175.46527291355443
2018-06-22,175.32000732421875,30073200.0,175.89916865030924,175.5029242674487
2018-06-25,171.3699951171875,77799700.0,175.64416885375977,175.47478319925946
2018-06-26,172.07000732421875,39008100.0,175.4466692606608,174.84327734047915
2018-06-27,169.72999572753906,52843500.0,175.01500193277994,174.41662041490062
2018-06-28,171.19000244140625,46407700.0,174.62833531697592,173.69560123222962
2018-06-29,171.64999389648438,36408500.0,174.28083419799805,173.31012449517988
2018-07-02,172.8000030517578,31770000.0,173.8808339436849,173.05471978768827
2018-07-03,170.8000030517578,25512700.0,173.36583455403647,173.01553259754513
2018-07-05,172.9199981689453,31626200.0,173.06750106811523,172.67468189819323
2018-07-06,175.61000061035156,37005600.0,173.03500111897787,172.7124228629243
2018-07-09,177.19000244140625,27362100.0,173.03000132242838,173.1582040548362
2018-07-10,177.32000732421875,23902500.0,173.16416803995767,173.77848072969314
2018-07-11,176.4199981689453,30280600.0,173.2558339436849,174.32333097500478
2018-07-12,179.4600067138672,27930100.0,173.93000157674155,174.64589515868795
2018-07-13,179.61000061035156,28049800.0,174.55833435058594,175.3865277056386
2018-07-16,179.17999267578125,21405300.0,175.3458340962728,176.03629276790213
2018-07-17,180.27000427246094,31034100.0,176.10250091552734,176.51993890757583
2018-07-18,179.92999267578125,23220800.0,176.7925008138021,177.09687204063508
2018-07-19,179.02999877929688,31094100.0,177.31166712443033,177.5327367537345
2018-07-20,178.99000549316406,35897300.0,177.99416732788086,177.76308475766717
2018-07-23,179.55999755859375,22184700.0,178.54750061035156,177.95184179389747
2018-07-24,180.3000030517578,36900300.0,178.9383341471354,178.19925037308153
2018-07-25,182.82000732421875,35026600.0,179.40750122070312,178.52244309287786
2018-07-26,180.0500030517578,40873500.0,179.6350008646647,179.18360682077648
2018-07-27,177.6199951171875,59456100.0,179.73500061035156,179.31689854861975
2018-07-30,175.11000061035156,60193000.0,179.37250010172525,179.05583648224555
2018-07-31,176.4499969482422,47285100.0,179.10916646321616,178.44878480964647
2018-08-01,177.1199951171875,37101900.0,178.9375,178.14127898481505
2018-08-02,179.52999877929688,47178200.0,178.87583287556967,177.98415838979543
2018-08-03,180.0800018310547,28934400.0,178.88833363850912,178.22197998818027
2018-08-06,181.13999938964844,24808800.0,179.06416702270508,178.50782950246864
2018-08-07,181.8000030517578,29895700.0,179.29833348592123,178.9127787158809
2018-08-08,182.02000427246094,22680700.0,179.50333404541016,179.3569670752466
2018-08-09,181.91000366210938,18852900.0,179.63750076293945,179.76666510558726
2018-08-10,180.52000427246094,33818500.0,179.44583384195963,180.09640949889837
2018-08-13,180.32000732421875,26089200.0,179.46833419799805,180.1615779256003
2018-08-14,181.4499969482422,20913000.0,179.7875010172526,180.1859516792339
2018-08-15,179.22999572753906,58528000.0,180.1308339436849,180.38042018215825
2018-08-16,179.82000732421875,27711800.0,180.41166814168295,180.2034318045245
2018-08-17,179.86000061035156,36092600.0,180.64000193277994,180.14444342293902
2018-08-20,179.6999969482422,24939000.0,180.65416844685873,180.10068299023325
2018-08-21,180.36000061035156,26258700.0,180.6775016784668,180.03903898377308
2018-08-22,181.05999755859375,18042400.0,180.67083485921225,180.0884176955544
2018-08-23,180.8000030517578,25776200.0,180.5875015258789,180.23789152063736
2018-08-24,182.47999572753906,23136100.0,180.6258341471354,180.32437021773282
2018-08-27,184.33999633789062,29343600.0,180.82833353678384,180.65600491154916
2018-08-28,184.61000061035156,20277000.0,181.1691665649414,181.222772823294
2018-08-29,186.74000549316406,29175600.0,181.70416641235352,181.74388479053363
2018-08-30,186.41000366210938,29315500.0,182.11750030517578,182.51251874478447
2018-08-31,186.64999389648438,28653200.0,182.73583348592123,183.1121318089883
2018-09-04,185.85000610351562,29063500.0,183.23833338419595,183.6564182839877
2018-09-05,183.4499969482422,42623300.0,183.53749974568686,183.99389333314585
2018-09-06,181.80999755859375,46091400.0,183.7133331298828,183.91021696623758
2018-09-07,181.11000061035156,46629500.0,183.7758331298828,183.58710628813853
2018-09-10,181.72000122070312,26132000.0,183.8308334350586,183.20601310694053
2018-09-11,183.1199951171875,30116500.0,184.02416610717773,182.97739589367325
2018-09-12,182.5800018310547,36204000.0,184.03249994913736,182.99933423575237
2018-09-13,184.52999877929688,31133200.0,184.04833348592123,182.93482155810656
2018-09-14,183.99000549316406,31224100.0,183.9966672261556,183.1802334382897
2018-09-17,181.33999633789062,33071200.0,183.54666646321616,183.3048137544242
2018-09-18,182.83999633789062,31877300.0,183.2491658528646,183.00253415188058
2018-09-19,182.6999969482422,31843400.0,182.91999944051108,182.97752833434367
2018-09-20,184.72000122070312,33295800.0,182.82583236694336,182.93483119802036
2018-09-21,183.7100067138672,38605400.0,182.8474998474121,183.20947273997155
2018-09-24,183.88999938964844,34945600.0,183.02083333333334,183.28647796672473
2018-09-25,184.13999938964844,25277500.0,183.27333323160806,183.3793274164053
2018-09-26,184.27000427246094,36210600.0,183.48583348592123,183.4963538738273
2018-09-27,185.8300018310547,33113300.0,183.7116673787435,183.61537701207862
2018-09-28,185.7899932861328,28076800.0,183.97916666666666,183.95608852269032
2018-10-01,186.1699981689453,27371300.0,184.1158332824707,184.23822771706608
2018-10-02,185.75,25618600.0,184.2624994913737,184.53542317120136
2018-10-03,185.9499969482422,29128700.0,184.64666620890299,184.72228114486268
2018-10-04,182.3800048828125,80557300.0,184.60833358764648,184.91116049922874
2018-10-05,180.14999389648438,83325600.0,184.39583333333334,184.521751942857
2018-10-08,179.0500030517578,66864500.0,183.92333348592123,183.8491737818766
2018-10-09,179.6300048828125,49097900.0,183.58333333333334,183.1108398233968
2018-10-10,171.72999572753906,114471100.0,182.56999969482422,182.57532675561458
2018-10-11,169.60000610351562,143084500.0,181.35833358764648,180.90681428975682
2018-10-12,174.32000732421875,102078400.0,180.52916717529297,179.1673053380274
2018-10-15,172.2100067138672,64885300.0,179.394167582194,178.42156718205683
2018-10-16,177.22000122070312,71979700.0,178.68000157674155,177.46594249464303
2018-10-17,177.2899932861328,66987600.0,177.94000116984049,177.42810537557534
2018-10-18,173.17999267578125,82486200.0,176.89250055948892,177.40685736181496
2018-10-19,173.02000427246094,82923700.0,175.81500116984049,176.75657048704053
2018-10-22,173.91000366210938,52909300.0,175.1091677347819,176.181714146336
2018-10-23,173.27000427246094,77567000.0,174.53583526611328,175.83222022568575
2018-10-24,165.33999633789062,102997400.0,173.39333470662436,175.43803315595886
2018-10-25,171.05999755859375,83481100.0,172.6791674296061,173.8844890301022
2018-10-26,166.66000366210938,130970900.0,172.2566680908203,173.44995188063936
2018-10-29,163.22999572753906,111871900.0,171.72583389282227,172.40534446240397
2018-10-30,165.9199981689453,92584000.0,171.0258331298828,170.99375234934783
2018-10-31,169.82000732421875,73828600.0,170.82666651407877,170.21317478313205
2018-11-01,172.05999755859375,52706800.0,170.39666620890299,170.15268748176078
2018-11-02,169.3800048828125,75966800.0,169.7375005086263,170.44611980127354
2018-11-05,168.9600067138672,39573500.0,169.38583501180014,170.2821021215103
2018-11-06,170.24000549316406,34410400.0,169.15416844685873,170.07870282802674
2018-11-07,175.5800018310547,51169600.0,169.2933349609375,170.10351862266324
2018-11-08,174.4600067138672,40296500.0,169.3925018310547,170.94605450087732
2018-11-09,171.52000427246094,50602700.0,169.9075024922689,171.486662533645
2018-11-12,166.3300018310547,62578400.0,169.51333618164062,171.49179203192438
2018-11-13,166.47000122070312,64128100.0,169.49750264485678,170.6976704625598
2018-11-14,165.1999969482422,75270700.0,169.6616694132487,170.04725980996648
2018-11-15,168.08999633789062,73254300.0,169.84250259399414,169.3015270620089
2018-11-16,167.5,65390700.0,169.64916865030924,169.11513771983684
2018-11-19,162.05999755859375,67280500.0,168.81583531697592,168.8666549937081
2018-11-20,159.16000366210938,102652800.0,167.96416854858398,167.81947692676744
2018-11-21,160.3699951171875,42965800.0,167.2483342488607,166.4872502706662
2018-11-23,159.2100067138672,23503700.0,166.32916768391928,165.54613409320794
2018-11-26,162.88999938964844,42012600.0,165.27166748046875,164.57134526561705
2018-11-27,163.44000244140625,36608100.0,164.35333379109701,164.3126766693142
2018-11-28,168.6999969482422,70141000.0,164.11833318074545,164.17841909578988
2018-11-29,168.14999389648438,44885700.0,164.2699991861979,164.87404645770562
2018-11-30,169.3699951171875,36722800.0,164.51166534423828,165.37803837136389
2018-12-03,172.3300018310547,50771700.0,165.105832417806,165.99218556302907
2018-12-04,165.72000122070312,70594700.0,164.90833282470703,166.9672342196484
2018-12-06,166.88999938964844,71715500.0,164.85749944051108,166.77535221981066
2018-12-07,161.3800048828125,80432200.0,164.80083338419595,166.79299024593954
2018-12-10,163.07000732421875,73960800.0,165.12666702270508,165.9602232669969
2018-12-11,163.61000061035156,59058300.0,165.39666748046875,165.51557466041564
2018-12-12,165.0500030517578,53780000.0,165.88333384195963,165.22240942194423
2018-12-13,165.10000610351562,46378500.0,166.06750106811523,165.19588536499248
2018-12-14,161.0800018310547,56547400.0,165.87083435058594,165.18113470938064
2018-12-17,157.42999267578125,74834100.0,164.93166732788086,164.55019118963818
2018-12-18,158.4199981689453,63642100.0,164.12083435058594,163.45477603366018
2018-12-19,154.52999877929688,81856500.0,162.88416798909506,162.68019482370406
2018-12-20,152.2899932861328,99002100.0,161.21416727701822,161.42631850917988
2018-12-21,147.57000732421875,141129400.0,159.70166778564453,160.02073001332647
2018-12-24,143.5,56163300.0,157.75250116984049,158.1052342150022
2018-12-26,152.4600067138672,98982100.0,157.00916798909506,155.85827510500187
2018-12-27,153.0500030517578,85824300.0,156.17416763305664,155.33546458328883
2018-12-28,152.97000122070312,77856600.0,155.2875010172526,154.98385511689943
2018-12-31,154.25999450683594,53015300.0,154.38833363850912,154.67403144056155
2019-01-02,154.8800048828125,58576700.0,153.5366668701172,154.61033345075762
2019-01-03,149.82000732421875,74820200.0,152.59833399454752,154.65182136338146
2019-01-04,156.22999572753906,74709300.0,152.4983342488607,153.90846535735642
2019-01-07,158.08999633789062,52059300.0,152.4708340962728,154.26562387584605
2019-01-08,159.52000427246094,49388700.0,152.88666788736978,154.85398887000676
2019-01-09,160.82000732421875,46491700.0,153.5975023905436,155.57183739346124
2019-01-10,161.27999877929688,38943400.0,154.7400016784668,156.3792481520393
2019-01-11,160.69000244140625,30176600.0,156.17250188191733,157.13320978700202
2019-01-14,159.27000427246094,30710200.0,156.7400016784668,157.68040865691037
2019-01-15,162.3800048828125,40874200.0,157.5175018310547,157.92496182853353
2019-01-16,162.35000610351562,33812200.0,158.2991689046224,158.61035306765336
2019-01-17,163.6300048828125,39329000.0,159.08000310262045,159.18568430393987
2019-01-18,165.25,57183200.0,159.94416936238608,159.86942593145872
2019-01-22,161.94000244140625,56711700.0,160.95416895548502,160.69720655738814
2019-01-23,162.14999389648438,38106100.0,161.44750213623047,160.88840592416017
2019-01-24,163.1999969482422,32417800.0,161.87333552042642,161.08249638144082
2019-01-25,165.14999389648438,36515900.0,162.34250132242838,161.40826569941026
2019-01-28,163.11000061035156,33491200.0,162.5333340962728,161.9839161912678
2019-01-29,161.57000732421875,30784200.0,162.55750147501627,162.15715994804992
2019-01-30,165.67999267578125,41346500.0,162.97333399454752,162.06682877515283
2019-01-31,168.16000366210938,37258400.0,163.71416727701822,162.6227001444803
2019-02-01,167.4499969482422,32143700.0,164.13666661580405,163.4745929933463
2019-02-04,169.52999877929688,26718800.0,164.7349993387858,164.08619360179182
2019-02-05,171.02999877929688,28156400.0,165.35166549682617,164.92370209063876
2019-02-06,170.52000427246094,27970000.0,165.79083251953125,165.86313235043232
2019-02-07,168.22999572753906,42036200.0,166.31499862670898,166.57957418459057
2019-02-08,168.55999755859375,29020700.0,166.84916559855142,166.83348519119804
2019-02-11,168.39999389648438,21434100.0,167.28249867757162,167.0991024784897
2019-02-12,170.88999938964844,29722100.0,167.7608324686686,167.29923961971966
2019-02-13,171.00999450683594,26094100.0,168.41916529337564,167.8516641997087
2019-02-14,171.22000122070312,30326800.0,169.22333145141602,168.33756117003597
2019-02-15,171.94000244140625,32521700.0,169.74499893188477,168.78101348552323
2019-02-19,172.27999877929688,19487700.0,170.08833185831705,169.2670117864283
2019-02-20,172.25,32593000.0,170.48833211263022,169.73054824686963
2019-02-21,171.6199951171875,25207400.0,170.6624984741211,170.1181562088897
2019-02-22,172.88999938964844,27735400.0,170.81749852498373,170.34920834862783
2019-02-25,173.52000427246094,32608800.0,171.06749852498373,170.7400992780156
2019-02-26,173.6999969482422,21939700.0,171.52333196004233,171.16777696946875
2019-02-27,173.58999633789062,25162000.0,171.94249852498373,171.55734927389543
2019-02-28,173.19000244140625,25085500.0,172.3416659037272,171.87006420681777
2019-03-01,174.38999938964844,31431200.0,172.6333325703939,172.07313162752368
2019-03-04,174.4199981689453,38063500.0,172.91749954223633,172.42957282169672
2019-03-05,174.5500030517578,22319900.0,173.19499969482422,172.7357921058888
2019-03-06,173.55999755859375,27194600.0,173.3299992879232,173.01490148217636
2019-03-07,171.42999267578125,39407400.0,173.25916544596353,173.0987624170098
2019-03-08,171.1699981689453,39303200.0,173.16916529337564,172.84202861066694
2019-03-11,174.72999572753906,30518400.0,173.42833201090494,172.58479315809439
2019-03-12,175.69000244140625,33953500.0,173.66166559855142,172.91482432262433
2019-03-13,177.00999450683594,42426100.0,173.95249811808267,173.34177480243693
2019-03-14,176.7100067138672,23751500.0,174.2033322652181,173.90611629542138
2019-03-15,178.35000610351562,38192000.0,174.59999974568686,174.33748405210537
2019-03-18,178.4499969482422,32935100.0,175.0383326212565,174.95479513693772
2019-03-19,179.0500030517578,36893300.0,175.42666625976562,175.49251849252303
2019-03-20,179.75999450683594,50105000.0,175.87166595458984,176.0398238093284
2019-03-21,182.57000732421875,42428500.0,176.53999964396158,176.6121577627911
2019-03-22,178.55999755859375,70794500.0,176.95666631062826,177.52875000301074
2019-03-25,178.22000122070312,46336500.0,177.52250035603842,177.68740347310043
2019-03-26,179.0500030517578,33248100.0,178.1791674296061,177.76934158811622
2019-03-27,177.89999389648438,37096700.0,178.4433339436849,177.96636642867645
2019-03-28,178.30999755859375,30368200.0,178.6616668701172,177.95615526987768
2019-03-29,179.66000366210938,35205500.0,178.88250096638998,178.01059254506478
2019-04-01,182.0399932861328,30969500.0,179.32666651407877,178.2643481015332
2019-04-02,182.72999572753906,22645200.0,179.69166564941406,178.8452165914716
2019-04-03,183.77999877929688,31633500.0,180.1358324686686,179.44287492009735
2019-04-04,183.7100067138672,28530800.0,180.52416610717773,180.1101247445896
2019-04-05,184.66000366210938,25674700.0,180.93250020345053,180.66395273986308
2019-04-08,185.1300048828125,22697500.0,181.14583333333334,181.27872980482405
2019-04-09,184.47999572753906,25631900.0,181.63916651407877,181.87123366297612
2019-04-10,185.47000122070312,24563000.0,182.24333318074545,182.27258167290887
2019-04-11,185.02999877929688,20654100.0,182.74166615804037,182.76449237256952
2019-04-12,185.8300018310547,24989100.0,183.4025001525879,183.11303181975833
2019-04-15,185.86000061035156,21073000.0,184.03166707356772,183.53102720611162
2019-04-16,186.5,27195700.0,184.60166676839194,183.88933080676392
2019-04-17,187.14999389648438,29651600.0,185.0275001525879,184.29097222110792
2019-04-18,187.38999938964844,28580900.0,185.41583379109701,184.73082170962738
2019-04-22,187.9199981689453,17936000.0,185.76083374023438,185.13992596809214
2019-04-23,190.30999755859375,33665600.0,186.31083297729492,185.56762938360802
2019-04-24,189.7100067138672,24977100.0,186.7316665649414,186.29722448745198
2019-04-25,190.47999572753906,29517500.0,187.1774991353353,186.82226790690046
2019-04-26,190.64999389648438,26359500.0,187.69166564941406,187.38499526392178
2019-04-29,191.02000427246094,21716200.0,188.1541659037272,187.8873027458545
2019-04-30,189.5399932861328,31495300.0,188.52999877929688,188.36925682687087
2019-05-01,188.92999267578125,34797100.0,188.78833134969076,188.54937012829578
2019-05-02,188.11000061035156,44110100.0,188.97583134969076,188.60792744329353
2019-05-03,191.11000061035156,30386200.0,189.35999806722006,188.53132331514863
2019-05-06,189.94000244140625,38371800.0,189.59249877929688,188.928042899026
2019-05-07,186.24000549316406,58818100.0,189.49666595458984,189.08372898246913
2019-05-08,185.77000427246094,37165300.0,189.31749979654947,188.64623306103758
2019-05-09,184.77000427246094,55351700.0,188.85583368937174,188.20373632433348
2019-05-10,185.0,58526400.0,188.4633331298828,187.67546985481462
2019-05-13,178.5800018310547,67185800.0,187.47166697184244,187.26385910792007
2019-05-14,180.5399932861328,43360600.0,186.62916692097983,185.9278810653254
2019-05-15,183.08999633789062,40944500.0,185.96833292643228,185.09897525314193
2019-05-16,184.92999267578125,39281200.0,185.58416620890299,184.7899015738725
2019-05-17,183.0399932861328,44702300.0,185.09333292643228,184.81145405108924
2019-05-20,179.9499969482422,38608300.0,184.4133326212565,184.53892162571134
2019-05-21,181.8300018310547,31613800.0,183.63999938964844,183.832933213793
2019-05-22,181.02000427246094,24332600.0,182.89666620890299,183.52478992414098
2019-05-23,178.25,45351300.0,182.230832417806,183.13943828542097
2019-05-24,178.16000366210938,25903300.0,181.5966657002767,182.3872170107408
2019-05-28,177.49000549316406,24763800.0,180.9899991353353,181.73687649556675
2019-05-29,176.02999877929688,42178800.0,180.24249903361002,181.08351172596633
2019-05-30,176.77000427246094,30354800.0,180.0916659037272,180.30604819570948
2019-05-31,173.9499969482422,45446200.0,179.54249954223633,179.76204143828662
2019-06-03,170.1199951171875,75842300.0,178.46166610717773,178.86788074751055
2019-06-04,174.91000366210938,47797800.0,177.62666702270508,177.5220521889993
2019-06-05,176.2100067138672,34412700.0,177.05750147501627,177.1201985694778
2019-06-06,177.61000061035156,29913200.0,176.86250178019205,176.98016905323001
2019-06-07,181.0399932861328,45888300.0,176.7966677347819,177.0770662158641
2019-06-10,183.14999389648438,41385300.0,176.9741668701172,177.68674730359774
2019-06-11,183.39999389648438,41260300.0,177.40333302815756,178.52724677942646
2019-06-12,182.33999633789062,27659600.0,177.7516657511393,179.27690018205075
2019-06-13,183.4199981689453,23715800.0,178.24583180745444,179.74814574448766
2019-06-14,182.63999938964844,22844100.0,178.7966651916504,180.31304611748115
2019-06-17,183.74000549316406,20379500.0,179.37749862670898,180.6710389285838
2019-06-18,186.41000366210938,48177300.0,180.41583251953125,181.14318763082693
2019-06-19,187.11000061035156,31672900.0,181.83166631062826,181.953467020255
2019-06-20,188.85000610351562,40922000.0,182.99333318074545,182.74677988026986
2019-06-21,188.57000732421875,39980400.0,184.02333323160806,183.6857377607692
2019-06-24,188.16000366210938,19375200.0,184.9025001525879,184.43716384745375
2019-06-25,184.92999267578125,33921100.0,185.22666676839194,185.00990843432385
2019-06-26,185.7899932861328,22595700.0,185.4466667175293,184.99761370224036
2019-06-27,186.5,19709200.0,185.70500055948892,185.11951825360842
2019-06-28,186.74000549316406,21179200.0,186.07166798909506,185.3319000607456
2019-07-01,189.25999450683594,31193400.0,186.55833435058594,185.54853166573307
2019-07-02,190.00999450683594,18035800.0,187.17250061035156,186.11952594897966
2019-07-03,191.44000244140625,15792100.0,187.81416702270508,186.71805957326524
2019-07-05,191.0500030517578,21415600.0,188.20083363850912,187.44451232221002
2019-07-08,189.7100067138672,17598800.0,188.4175008138021,187.99920320367892
2019-07-09,190.66000366210938,19193500.0,188.5683339436849,188.2624037437079
