,pct chage price,vol change pct,12 EMA diff,26 EMA diff,norm RSI 9
27,0.0010779012360400174,0.18328712667485736,-0.004276450819397028,-0.008469663415650933,0.545817223519113
28,0.014804824077259169,-0.015301749522075143,0.003727200575988839,-0.0004992139496389227,0.5581392598024938
29,0.004509235159284857,-0.4947844256887622,0.00540148512497105,0.0017872953407687211,0.566539510327222
30,0.006601531741515622,1.3931730557341342,0.007856481125847442,0.004944563768107974,0.5957440476593073
31,-0.0036725968932632266,-0.3891177377070389,0.004800148298621338,0.002736969934869171,0.6640310603490519
32,-0.013428076031597907,0.4404221048186272,-0.0027008284375511986,-0.00422577565912125,0.4426232583735649
33,-0.0032026352461319556,-0.4018869083087791,-0.0038901380306111243,-0.005517831711000692,0.4354840198240935
34,-0.012315906379256707,0.7529511790256627,-0.009489541311909013,-0.011306942975694087,0.3519159224459796
35,0.0013553602029762288,-0.21629520258677576,-0.0073641706267342545,-0.009801016033615238,0.4628816159677766
36,0.012723368656632723,0.045516213539402654,8.318345269665125e-05,-0.002760297433241368,0.5477938546851399
37,0.005613447883699557,-0.1947548990986021,0.0028692528236534754,0.0002425163810589264,0.4831928732397075
38,-0.010632581673005398,0.196810299454798,-0.002917984604782171,-0.00512016281594725,0.3754792127975212
39,0.011015578558983294,-0.1804080796980716,0.0030074875896392997,0.0007349485347377133,0.41155262498313
40,-0.0005315029815563498,0.3671906663981667,0.0022777996892805034,0.0004146487988682744,0.4301888204801917
41,-0.008242525080036627,-0.16292255287096372,-0.0022116414723202405,-0.003754401317465329,0.4653057284278937
42,0.005898156171663835,-0.03531981049916587,0.001068386578451571,-0.0005368634486889851,0.5333337322560425
43,0.014392348319271043,0.08013640829209108,0.008048578096518611,0.00664766728394752,0.7224337468579526
44,-0.009984263121490687,-0.04241700057393931,0.0017847958282996112,0.001135075074034111,0.6250001610934767
45,-0.002919336769125574,0.09451175955854778,4.7995263585255216e-05,-0.0004108956831065165,0.5307691743388475
46,-0.001330828785378855,-0.010395358086128305,-0.000625246403724542,-0.001046327744867394,0.4795085299046952
47,-0.00932841909776514,0.05991018470048514,-0.005215158958579574,-0.005654937750159764,0.4895391412327661
48,0.00457363443683489,-0.36245582480616384,-0.0021347921007651986,-0.002956683411894009,0.4325582138066613
49,-0.008034259127868672,0.4312555469819843,-0.005840245421611853,-0.006771526738024799,0.3827164951366694
50,-0.011339146146362843,0.7002374907171921,-0.010647790392421141,-0.011974550809947988,0.36614212252646255
51,0.0024576776409878085,-0.370655102833724,-0.007797207676026765,-0.0098701942780905,0.3319504439122528
52,-0.00544812770164432,0.08433569385918095,-0.009336897277093768,-0.011876963408528805,0.12560445230723855
53,0.0019173791492670944,-0.14827354420685512,-0.0069540977640709595,-0.01004920648290699,0.18750216742960174
54,-0.012301824505580638,0.22925311986199834,-0.012079078394740327,-0.015499839219346919,0.15714480340778011
55,0.003598041781756034,-0.14534237648476578,-0.00844415248961162,-0.012572733809914364,0.21100973619189606
56,0.0002758449170839847,-0.2039932310464683,-0.007016449804571392,-0.011514387177811428,0.2554364389122352
57,0.0019299612335470805,-0.2298380234842742,-0.00497938983059875,-0.009706620251115126,0.21264458533933164
58,-0.007980212281498623,1.001277222584911,-0.008222511968989366,-0.012999700641024212,0.21387353338728274
59,0.01886269957189678,-0.04051129904988779,0.00237706269057937,-0.00270543575343625,0.5276382680172064
60,-0.0043561080698659785,-0.2452432635056795,-0.0001721836165293988,-0.004688317889412342,0.46601965119681205
61,-0.010117553595088816,0.6610779300730316,-0.005230191953103493,-0.009426833170923896,0.4304939255741709
62,0.007182273924131575,-0.3040309621504955,-0.0008508375394969574,-0.005156522820693938,0.4752060253346532
63,0.002742794605854713,-0.3379318475416699,0.000649486080990116,-0.003406885714186081,0.6038648233260479
64,-0.0016411753565974904,0.239974587499585,-0.00027175148020767547,-0.003976571382803417,0.5600003051751992
65,0.012054756896136559,0.07848589916622956,0.00576132157898281,0.002308222314431775,0.6378596882309541
66,-0.008121257396139597,0.04192037734997405,0.000793478406189485,-0.0019403240143233613,0.556390837268734
67,-0.004366808135300151,-0.2313032516037079,-0.0015168611263836882,-0.0039850206514498296,0.584980338467848
68,0.004934218953796256,1.0408095694319206,0.0011772440793035533,-0.0012298967927138016,0.4827586854883567
69,-0.016366570556967656,-0.24752068540578606,-0.007254914352730501,-0.009389612812663609,0.39676136495262493
70,-0.014143153544309568,0.4501323449133221,-0.013266992511813866,-0.015821096930778808,0.375478664008559
71,-0.02278474194028491,0.0756393701295538,-0.022769577668584867,-0.026185578881381098,0.22784849856647055
72,0.00028780429044712665,-0.3524977163551322,-0.01919046592696452,-0.024149229856888825,0.2052111071210676
73,0.006906523121346673,-0.11956233421750664,-0.012845511871342469,-0.018960552743553592,0.26769229324609994
74,-0.00828810807705143,0.4491782575903741,-0.015051418590382825,-0.021740467453505267,0.1387098441387762
75,0.02651291494863296,-0.1135739377206185,0.0003177007264088895,-0.0070813773369739815,0.3629030686799805
76,-0.01487924747865317,-0.07636875919139055,-0.007226590602879663,-0.014054967522778171,0.3300732720991486
77,0.008264488864812848,-0.3724164498490393,-0.002006424627649109,-0.008912660337970744,0.3476190822195015
78,-0.00932735503369128,0.4543252676662496,-0.0063837466555931146,-0.012942943644289544,0.3715010104578995
79,0.0014265117874148073,0.07222357725126431,-0.004694212591812535,-0.011283056748548159,0.4351583430349841
80,-0.009971466932659396,-0.12757676651623032,-0.008985433251157776,-0.015465918981476812,0.5016608516791647
81,0.006618691862915917,0.4711051629679198,-0.004315261811670275,-0.011038811564329466,0.5356036493548673
82,0.004002269624943715,-0.5316344482223603,-0.0016566749075186038,-0.008232516283197868,0.5207663526343372
83,0.005125293583433525,0.5289066472723832,0.0011539413377788356,-0.005071353996325709,0.5993376061358591
84,0.012181312024628464,-0.125188656533438,0.0070299815367476145,0.0013563602906647727,0.5217392615466268
85,0.0008395964086541207,-0.12310815799187892,0.0063616255957093075,0.001675384155001256,0.6650242787774922
86,0.0027964847179017373,-0.02560444255668835,0.006773889939826457,0.0029473727547010705,0.6304346473996828
87,0.004740606973002667,-0.1424365736992014,0.008090374864932833,0.00509311873330531,0.7916671397203912
88,-0.007216162374188041,0.16435238256126844,0.003216124788853004,0.0010929442891358804,0.6772496170156079
89,0.0050321583134537865,0.7093453307027555,0.0052297192299436855,0.003521658977482093,0.8488379571821764
90,-0.0027817047759690424,-0.11633134372698035,0.0030288186525819,0.0018671638734975547,0.7735845435199336
91,0.010878750932924956,0.14297586151890787,0.007971491145304259,0.00713849832301911,0.8043479162261116
92,0.006622457302813371,-0.4065346824387444,0.010036923381533818,0.009906312062782745,0.8105261467171545
93,0.006030735292318436,0.15896056803871889,0.01148569722029665,0.012171752452399962,0.7869821950955252
94,0.013623977918412257,0.3975305975286339,0.01646634287329338,0.018024515572434275,0.8333333333333333
95,0.008333267533225039,-0.27700675769031713,0.01804615645288685,0.020815018635231518,0.8481009398323787
96,0.00399897447590115,-0.2816852138367971,0.017222521899777868,0.02123817647180914,0.8468084001175251
97,0.005045104287806856,0.3988886233449221,0.017049973889489718,0.022149200538845167,0.9561393969104334
98,0.003170482203957812,0.08339905574621621,0.01597152552669342,0.022056943489994138,0.9549540261288986
99,-0.004213848887760096,-0.24158881285331746,0.011370192907478616,0.018279196006468018,0.9298247081676256
100,0.010050178249567556,0.09933490779462956,0.014603394932500596,0.021900408572163386,0.9295153814870956
101,0.0005237093082712009,-0.4043201358919336,0.01259076494181318,0.020506990494225615,0.9219512648982592
102,-0.003402178919988395,0.5033178970742997,0.008929301071732705,0.01725572388699501,0.8520419384158459
103,0.008140691798521484,0.4728147021512589,0.011598687892995693,0.020009676657417774,0.8361591661943176
104,0.00703309356750017,-0.3152106367761376,0.013300560247116636,0.022002855240401062,0.832371204036092
105,-0.014485291658078006,0.27753024306401586,0.003936176278841993,0.013046314858290376,0.6028036300306424
106,0.0002625232711561016,-0.4568838248878332,0.0034598379116657085,0.012199483561769055,0.5663271065507725
107,-0.008396738118584532,1.0681568826948409,-0.0012900878926590002,0.007069886404370042,0.4583331861611006
108,-0.002117010561431766,-0.2729745010252089,-0.0021514539454832483,0.0054831758129709725,0.4759609653394075
109,0.006364404250691673,0.254651131963758,0.001351051851540346,0.008246928468146517,0.43814495831367
110,-0.010540224448942112,-0.13494822570794088,-0.004155098464758757,0.002333443880145346,0.3577588687466601
111,0.004793616746551813,-0.042344166743242255,-0.001127033540880751,0.004551276706159072,0.4261600591035004
112,-0.003975555605658774,-0.23973507038028066,-0.002945540483656855,0.0022210065579626737,0.3167431905271516
113,0.00319315928786366,0.660744868484957,-0.0008994793031175543,0.00365017195500439,0.26699110029665674
114,0.005305059917560043,-0.12988590888102197,0.0018843132435209812,0.0060243340629719064,0.4411775265569533
115,-0.0007916251394780085,-0.07224314843211893,0.0011979882760505241,0.0051796411372681895,0.43023227446222906
116,0.0,-0.1946679822726856,0.0010134955942213012,0.0047941246200557865,0.5285706111394185
117,-0.0005281346270868899,0.447848475880438,0.0005933025719500898,0.004173296284685114,0.5522384235667883
118,-0.0010567266167110956,-0.2312265446785548,-2.6663196944942964e-05,0.003334333240543964,0.4385967260510501
119,-0.011108224501130741,0.6240562820804268,-0.005607693257121257,-0.00249859253255806,0.43103453945745773
120,-0.011232901198216938,0.1635581226112916,-0.010396962745268338,-0.007962009095957033,0.2285715842736124
121,-0.004598376468199232,-0.4879787483265222,-0.011115785301985148,-0.009680903307872487,0.2253515829628336
