Date,Close,change,upward movement,downward movement
12/04/2007,44.56000137,0.350002289,,
13/04/2007,44.65000153,0.090000153,,
16/04/2007,45.06000137,0.409999847,,
17/04/2007,45.15999985,0.099998474,,
18/04/2007,45.00999832,-0.150001526,,
19/04/2007,45.15000153,0.140003204,,
20/04/2007,45.40000153,0.25,,
23/04/2007,45.47000122,0.069999695,,
24/04/2007,45.70000076,0.229999542,,
25/04/2007,46.31000137,0.61000061,,
26/04/2007,46.54999924,0.239997864,,
27/04/2007,46.56999969,0.020000458,,
30/04/2007,45.95999908,-0.61000061,,
01/05/2007,45.91999817,-0.040000916,,
02/05/2007,46.41999817,0.5,,
03/05/2007,46.59000015,0.170001984,,
04/05/2007,46.63000107,0.040000916,,
07/05/2007,46.63000107,0,,
08/05/2007,46.72999954,0.099998474,,
09/05/2007,46.83000183,0.100002289,,
10/05/2007,46.18999863,-0.640003204,,
11/05/2007,46.77999878,,,
14/05/2007,46.45999908,,,
15/05/2007,46.09999847,,,
16/05/2007,46.54999924,,,
17/05/2007,46.33000183,,,
18/05/2007,46.70999908,,,
21/05/2007,47.00999832,,,
22/05/2007,47.04999924,,,
23/05/2007,46.83000183,,,
24/05/2007,46.15999985,,,
25/05/2007,46.45000076,,,
29/05/2007,46.81000137,,,
30/05/2007,47.18999863,,,
31/05/2007,47.40999985,,,
01/06/2007,47.43999863,,,
04/06/2007,47.58000183,,,
05/06/2007,47.58000183,,,
06/06/2007,47.06999969,,,
07/06/2007,46.34000015,,,
08/06/2007,46.90999985,,,
11/06/2007,46.81999969,,,
12/06/2007,46.54000092,,,
13/06/2007,47.04999924,,,
14/06/2007,47.36000061,,,
15/06/2007,47.75999832,,,
18/06/2007,47.77000046,,,
19/06/2007,47.75999832,,,
20/06/2007,47.31000137,,,
21/06/2007,47.74000168,,,
22/06/2007,47.29000092,,,
25/06/2007,47.09000015,,,
26/06/2007,46.81999969,,,
27/06/2007,47.54000092,,,
28/06/2007,47.52000046,,,
29/06/2007,47.59999847,,,
02/07/2007,48.02999878,,,
03/07/2007,48.31000137,,,
05/07/2007,48.65999985,,,
06/07/2007,48.86000061,,,
09/07/2007,48.88999939,,,
10/07/2007,48.47999954,,,
11/07/2007,48.81000137,,,
12/07/2007,49.56000137,,,
13/07/2007,49.90000153,,,
16/07/2007,49.84999847,,,
17/07/2007,50.22999954,,,
18/07/2007,50.16999817,,,
19/07/2007,50.31999969,,,
20/07/2007,50.04999924,,,
23/07/2007,50.06999969,,,
24/07/2007,49.33000183,,,
25/07/2007,49.40000153,,,
26/07/2007,48.97999954,,,
27/07/2007,47.99000168,,,
30/07/2007,48.54999924,,,
31/07/2007,47.52999878,,,
01/08/2007,47.90000153,,,
02/08/2007,48.34000015,,,
03/08/2007,47.41999817,,,
06/08/2007,47.97000122,,,
07/08/2007,48.31000137,,,
08/08/2007,48.84000015,,,
09/08/2007,47.70999908,,,
10/08/2007,47.27999878,,,
13/08/2007,47.59999847,,,
14/08/2007,46.79000092,,,
15/08/2007,45.90000153,,,
16/08/2007,45.45000076,,,
17/08/2007,46.31000137,,,
20/08/2007,46.52999878,,,
21/08/2007,47.02000046,,,
22/08/2007,47.65999985,,,
23/08/2007,47.52999878,,,
24/08/2007,48.20000076,,,
27/08/2007,47.88000107,,,
28/08/2007,46.74000168,,,
29/08/2007,48.08000183,,,
30/08/2007,48.33000183,,,
31/08/2007,48.86999893,,,
04/09/2007,49.68000031,,,
05/09/2007,49.18000031,,,
06/09/2007,49.13999939,,,
07/09/2007,48.22999954,,,
10/09/2007,48.20000076,,,
11/09/2007,48.93000031,,,
12/09/2007,48.93999863,,,
13/09/2007,49.18000031,,,
14/09/2007,49.22000122,,,
17/09/2007,48.81000137,,,
18/09/2007,50.04000092,,,
19/09/2007,50.16999817,,,
20/09/2007,50.02999878,,,
21/09/2007,50.36000061,,,
24/09/2007,50.59000015,,,
25/09/2007,51.06999969,,,
26/09/2007,51.31999969,,,
27/09/2007,51.58000183,,,
28/09/2007,51.40999985,,,
01/10/2007,52,,,
02/10/2007,52.00999832,,,
03/10/2007,51.65000153,,,
04/10/2007,51.77000046,,,
05/10/2007,52.81999969,,,
08/10/2007,53.15000153,,,
09/10/2007,53.38000107,,,
10/10/2007,53.50999832,,,
11/10/2007,52.65999985,,,
12/10/2007,53.52999878,,,
15/10/2007,53.11999893,,,
16/10/2007,52.86999893,,,
17/10/2007,53.54999924,,,
18/10/2007,53.77999878,,,
19/10/2007,52.43999863,,,
22/10/2007,53.06999969,,,
23/10/2007,54.18000031,,,
24/10/2007,53.77000046,,,
25/10/2007,53.04999924,,,
26/10/2007,53.93000031,,,
29/10/2007,54.15000153,,,
30/10/2007,54.25999832,,,
31/10/2007,55.02999878,,,
01/11/2007,54,,,
02/11/2007,54.41999817,,,
05/11/2007,54.06999969,,,
06/11/2007,54.68000031,,,
07/11/2007,53.34999847,,,
08/11/2007,51.72999954,,,
09/11/2007,50,,,
12/11/2007,48.72999954,,,
13/11/2007,50.74000168,,,
14/11/2007,50.09000015,,,
15/11/2007,49.81999969,,,
16/11/2007,50.27999878,,,
19/11/2007,49.70000076,,,
20/11/2007,49.90000153,,,
21/11/2007,49.31000137,,,
23/11/2007,49.84000015,,,
26/11/2007,48.97999954,,,
27/11/2007,49.95999908,,,
28/11/2007,51.47999954,,,
29/11/2007,51.70000076,,,
30/11/2007,51.31000137,,,
03/12/2007,50.88000107,,,
04/12/2007,50.66999817,,,
05/12/2007,51.58000183,,,
06/12/2007,52.31999969,,,
07/12/2007,52.33000183,,,
10/12/2007,52.54000092,,,
11/12/2007,51.31999969,,,
12/12/2007,51.77999878,,,
13/12/2007,51.5,,,
14/12/2007,50.97000122,,,
17/12/2007,49.72999954,,,
18/12/2007,49.88999939,,,
19/12/2007,49.88000107,,,
20/12/2007,50.90000153,,,
21/12/2007,51.84999847,,,
24/12/2007,52.24000168,,,
26/12/2007,52.5,,,
27/12/2007,51.86999893,,,
28/12/2007,51.81999969,,,
31/12/2007,51.22000122,,,
02/01/2008,50.40999985,,,
03/01/2008,50.61999893,,,
04/01/2008,48.40000153,,,
07/01/2008,48.16999817,,,
08/01/2008,46.91999817,,,
09/01/2008,47.91999817,,,
10/01/2008,47.99000168,,,
11/01/2008,47.04999924,,,
14/01/2008,47.86999893,,,
15/01/2008,46.54999924,,,
16/01/2008,46.04999924,,,
17/01/2008,45.40999985,,,
18/01/2008,45.34999847,,,
22/01/2008,44.18000031,,,
23/01/2008,44.00999832,,,
24/01/2008,44.90999985,,,
25/01/2008,43.99000168,,,
28/01/2008,44.33000183,,,
29/01/2008,44.40999985,,,
30/01/2008,44.36999893,,,
31/01/2008,45.13000107,,,
01/02/2008,45.59000015,,,
04/02/2008,44.95000076,,,
05/02/2008,43.66999817,,,
06/02/2008,42.81000137,,,
07/02/2008,43.11000061,,,
08/02/2008,43.59999847,,,
11/02/2008,44.06999969,,,
12/02/2008,43.81999969,,,
13/02/2008,44.77999878,,,
14/02/2008,43.97000122,,,
15/02/2008,43.81999969,,,
19/02/2008,43.74000168,,,
20/02/2008,43.93999863,,,
21/02/2008,43.52000046,,,
22/02/2008,43.68000031,,,
25/02/2008,43.90000153,,,
26/02/2008,44.06999969,,,
27/02/2008,44.29000092,,,
28/02/2008,44.11999893,,,
29/02/2008,42.95000076,,,
03/03/2008,42.66999817,,,
04/03/2008,42.90999985,,,
05/03/2008,43.11999893,,,
06/03/2008,42.16999817,,,
07/03/2008,42.06999969,,,
10/03/2008,41.25999832,,,
11/03/2008,42.83000183,,,
12/03/2008,42.70999908,,,
13/03/2008,43.04000092,,,
14/03/2008,42.25,,,
17/03/2008,41.47999954,,,
18/03/2008,43.33000183,,,
19/03/2008,42.25999832,,,
20/03/2008,43.09000015,,,
24/03/2008,44.58000183,,,
25/03/2008,44.83000183,,,
26/03/2008,44.70000076,,,
27/03/2008,43.70999908,,,
28/03/2008,43.49000168,,,
31/03/2008,43.72000122,,,
01/04/2008,45.59000015,,,
02/04/2008,45.49000168,,,
03/04/2008,45.59000015,,,
04/04/2008,45.86000061,,,
07/04/2008,45.75999832,,,
08/04/2008,45.40999985,,,
09/04/2008,44.90000153,,,
10/04/2008,45.54000092,,,
11/04/2008,44.27999878,,,
14/04/2008,44.08000183,,,
15/04/2008,44.13999939,,,
16/04/2008,45.36999893,,,
17/04/2008,45.27000046,,,
18/04/2008,46.70999908,,,
21/04/2008,47.04000092,,,
22/04/2008,46.34000015,,,
23/04/2008,46.84999847,,,
24/04/2008,47.27000046,,,
25/04/2008,47.15000153,,,
28/04/2008,47.24000168,,,
29/04/2008,47.59999847,,,
30/04/2008,47.20999908,,,
01/05/2008,48.70000076,,,
02/05/2008,48.77000046,,,
05/05/2008,48.63000107,,,
06/05/2008,48.93000031,,,
07/05/2008,48.04000092,,,
08/05/2008,48.40000153,,,
09/05/2008,48.20999908,,,
12/05/2008,49.09000015,,,
13/05/2008,49.22000122,,,
14/05/2008,49.11000061,,,
15/05/2008,49.97000122,,,
16/05/2008,50.00999832,,,
19/05/2008,49.65000153,,,
20/05/2008,49.27000046,,,
21/05/2008,48.18000031,,,
22/05/2008,48.34999847,,,
23/05/2008,48.20000076,,,
27/05/2008,49.04999924,,,
28/05/2008,49.25,,,
29/05/2008,49.68999863,,,
30/05/2008,50.00999832,,,
02/06/2008,49.40000153,,,
03/06/2008,49.13000107,,,
04/06/2008,49.75999832,,,
05/06/2008,50.54999924,,,
06/06/2008,49.02999878,,,
09/06/2008,48.77000046,,,
10/06/2008,48.54000092,,,
11/06/2008,47.36999893,,,
12/06/2008,47.41999817,,,
13/06/2008,48.36999893,,,
16/06/2008,48.79999924,,,
17/06/2008,48.54000092,,,
18/06/2008,48.02000046,,,
19/06/2008,48.77000046,,,
20/06/2008,47.41999817,,,
23/06/2008,47.04999924,,,
24/06/2008,46.81000137,,,
25/06/2008,47.56999969,,,
26/06/2008,45.65000153,,,
27/06/2008,45.65000153,,,
30/06/2008,45.16999817,,,
01/07/2008,45.81000137,,,
02/07/2008,44.70999908,,,
03/07/2008,44.63000107,,,
07/07/2008,44.90000153,,,
08/07/2008,45.97000122,,,
09/07/2008,44.75,,,
10/07/2008,45.27999878,,,
11/07/2008,44.56000137,,,
14/07/2008,44.22999954,,,
15/07/2008,44.24000168,,,
16/07/2008,45.34000015,,,
17/07/2008,45.63999939,,,
18/07/2008,44.59000015,,,
21/07/2008,44.77999878,,,
22/07/2008,44.77999878,,,
23/07/2008,45.36999893,,,
24/07/2008,44.68999863,,,
25/07/2008,45.27000046,,,
28/07/2008,44.41999817,,,
29/07/2008,45.34000015,,,
30/07/2008,45.56999969,,,
31/07/2008,45.45999908,,,
01/08/2008,44.88000107,,,
04/08/2008,44.43000031,,,
05/08/2008,45.93000031,,,
06/08/2008,46.63000107,,,
07/08/2008,46.27000046,,,
08/08/2008,47.31999969,,,
11/08/2008,47.75,,,
12/08/2008,47.79999924,,,
13/08/2008,47.70000076,,,
14/08/2008,48.25,,,
15/08/2008,48.15999985,,,
18/08/2008,47.59999847,,,
19/08/2008,47.00999832,,,
20/08/2008,47.09000015,,,
21/08/2008,46.86999893,,,
22/08/2008,47.49000168,,,
25/08/2008,46.49000168,,,
26/08/2008,46.43000031,,,
27/08/2008,46.72999954,,,
28/08/2008,47.11000061,,,
29/08/2008,46.11999893,,,
02/09/2008,45.54999924,,,
03/09/2008,45.11999893,,,
04/09/2008,43.65999985,,,
05/09/2008,43.45000076,,,
08/09/2008,43.36999893,,,
09/09/2008,42.45000076,,,
10/09/2008,42.79999924,,,
11/09/2008,43.59999847,,,
12/09/2008,43.43000031,,,
15/09/2008,42.08000183,,,
16/09/2008,42.40999985,,,
17/09/2008,40.20999908,,,
18/09/2008,41.56999969,,,
19/09/2008,42.90000153,,,
22/09/2008,40.88000107,,,
23/09/2008,40.56999969,,,
24/09/2008,40.84999847,,,
25/09/2008,41.5,,,
26/09/2008,41.08000183,,,
29/09/2008,37.81999969,,,
30/09/2008,38.90999985,,,
01/10/2008,38.5,,,
02/10/2008,36.75,,,
03/10/2008,36.18000031,,,
06/10/2008,34.86000061,,,
07/10/2008,32.65000153,,,
08/10/2008,32.38999939,,,
09/10/2008,31.52000046,,,
10/10/2008,31.31999969,,,
13/10/2008,35.13000107,,,
14/10/2008,33.61000061,,,
15/10/2008,30.60000038,,,
16/10/2008,32.25999832,,,
17/10/2008,32.29999924,,,
20/10/2008,33.20000076,,,
21/10/2008,31.47999954,,,
22/10/2008,30.61000061,,,
23/10/2008,30.48999977,,,
24/10/2008,29.51000023,,,
27/10/2008,28.69000053,,,
28/10/2008,31.86000061,,,
29/10/2008,31.78000069,,,
30/10/2008,32.84000015,,,
31/10/2008,32.88999939,,,
03/11/2008,32.81999969,,,
04/11/2008,33.75,,,
05/11/2008,31.98999977,,,
06/11/2008,30.55999947,,,
07/11/2008,31.19000053,,,
10/11/2008,30.77000046,,,
11/11/2008,30.10000038,,,
12/11/2008,28.70999908,,,
13/11/2008,30.45999908,,,
14/11/2008,28.97999954,,,
17/11/2008,28.37000084,,,
18/11/2008,28.34000015,,,
19/11/2008,26.86000061,,,
20/11/2008,25.55999947,,,
21/11/2008,26.67000008,,,
24/11/2008,28.29999924,,,
25/11/2008,28.17000008,,,
26/11/2008,29.35000038,,,
28/11/2008,29.12000084,,,
01/12/2008,26.93000031,,,
02/12/2008,27.82999992,,,
03/12/2008,28.62000084,,,
04/12/2008,27.80999947,,,
05/12/2008,28.94000053,,,
08/12/2008,30.07999992,,,
09/12/2008,30.01000023,,,
10/12/2008,29.90999985,,,
11/12/2008,29.09000015,,,
12/12/2008,29.68000031,,,
15/12/2008,29.15999985,,,
16/12/2008,30.55999947,,,
17/12/2008,30.19000053,,,
18/12/2008,29.65999985,,,
19/12/2008,29.86000061,,,
22/12/2008,29.20999908,,,
23/12/2008,29.05999947,,,
24/12/2008,29.13999939,,,
26/12/2008,29.12999916,,,
29/12/2008,28.88999939,,,
30/12/2008,29.48999977,,,
31/12/2008,29.73999977,,,
02/01/2009,31.03000069,,,
05/01/2009,31.02000046,,,
06/01/2009,31.32999992,,,
07/01/2009,30.44000053,,,
08/01/2009,30.76000023,,,
09/01/2009,30.06999969,,,
12/01/2009,29.52000046,,,
13/01/2009,29.53000069,,,
14/01/2009,28.62999916,,,
15/01/2009,29.10000038,,,
16/01/2009,29.42000008,,,
20/01/2009,27.95999908,,,
21/01/2009,29.14999962,,,
22/01/2009,28.76000023,,,
23/01/2009,28.89999962,,,
26/01/2009,29.11000061,,,
27/01/2009,29.31999969,,,
28/01/2009,30.35000038,,,
29/01/2009,29.57999992,,,
30/01/2009,29.05999947,,,
02/02/2009,29.40999985,,,
03/02/2009,29.87000084,,,
04/02/2009,29.90999985,,,
05/02/2009,30.56999969,,,
06/02/2009,31.37000084,,,
09/02/2009,31.5,,,
10/02/2009,30.34000015,,,
11/02/2009,30.20000076,,,
12/02/2009,30.56999969,,,
13/02/2009,30.43000031,,,
17/02/2009,29.21999931,,,
18/02/2009,29.23999977,,,
19/02/2009,28.79000092,,,
20/02/2009,28.87000084,,,
23/02/2009,27.86000061,,,
24/02/2009,28.78000069,,,
25/02/2009,28.59000015,,,
26/02/2009,27.79000092,,,
27/02/2009,27.53000069,,,
02/03/2009,26.63999939,,,
03/03/2009,26.62000084,,,
04/03/2009,27.32999992,,,
05/03/2009,26.51000023,,,
06/03/2009,26.29999924,,,
09/03/2009,25.73999977,,,
10/03/2009,27.32999992,,,
11/03/2009,27.75,,,
12/03/2009,28.67000008,,,
13/03/2009,28.73999977,,,
16/03/2009,28.26000023,,,
17/03/2009,29.32999992,,,
18/03/2009,29.70000076,,,
19/03/2009,29.68000031,,,
20/03/2009,29.18000031,,,
23/03/2009,30.89999962,,,
24/03/2009,30.32999992,,,
25/03/2009,30.46999931,,,
26/03/2009,31.40999985,,,
27/03/2009,30.81999969,,,
30/03/2009,30.05999947,,,
31/03/2009,30.31999969,,,
01/04/2009,30.77000046,,,
02/04/2009,31.76000023,,,
03/04/2009,32.34999847,,,
06/04/2009,32.27000046,,,
07/04/2009,31.42000008,,,
08/04/2009,31.95000076,,,
09/04/2009,32.93999863,,,
13/04/2009,32.88999939,,,
14/04/2009,32.49000168,,,
15/04/2009,32.40000153,,,
16/04/2009,33.24000168,,,
17/04/2009,33.31000137,,,
20/04/2009,32.24000168,,,
21/04/2009,32.68999863,,,
22/04/2009,32.79000092,,,
23/04/2009,33.11000061,,,
24/04/2009,33.68999863,,,
27/04/2009,33.72999954,,,
28/04/2009,33.47999954,,,
29/04/2009,33.93999863,,,
30/04/2009,34.27999878,,,
01/05/2009,34.36999893,,,
04/05/2009,35.04999924,,,
05/05/2009,35.02000046,,,
06/05/2009,35.02999878,,,
07/05/2009,34.20999908,,,
08/05/2009,34.22999954,,,
11/05/2009,34.34999847,,,
12/05/2009,33.93000031,,,
13/05/2009,33.02000046,,,
14/05/2009,33.38999939,,,
15/05/2009,33.36999893,,,
18/05/2009,34.24000168,,,
19/05/2009,34.40000153,,,
20/05/2009,34.27999878,,,
21/05/2009,33.65000153,,,
22/05/2009,33.54000092,,,
26/05/2009,34.79000092,,,
27/05/2009,34.54999924,,,
28/05/2009,34.95000076,,,
29/05/2009,35.38000107,,,
01/06/2009,36.38999939,,,
02/06/2009,36.43999863,,,
03/06/2009,36.33000183,,,
04/06/2009,36.74000168,,,
05/06/2009,36.77999878,,,
08/06/2009,36.66999817,,,
09/06/2009,36.95000076,,,
10/06/2009,36.81999969,,,
11/06/2009,36.81999969,,,
12/06/2009,36.65000153,,,
15/06/2009,35.90000153,,,
16/06/2009,35.54999924,,,
17/06/2009,35.88999939,,,
18/06/2009,35.81999969,,,
19/06/2009,36.15999985,,,
22/06/2009,35.08000183,,,
23/06/2009,35,,,
24/06/2009,35.59000015,,,
25/06/2009,36.29000092,,,
26/06/2009,36.36999893,,,
29/06/2009,36.45000076,,,
30/06/2009,36.38000107,,,
01/07/2009,36.40000153,,,
02/07/2009,35.59999847,,,
06/07/2009,35.40999985,,,
07/07/2009,34.52999878,,,
08/07/2009,34.70999908,,,
09/07/2009,34.77000046,,,
10/07/2009,34.91999817,,,
13/07/2009,35.59000015,,,
14/07/2009,35.72000122,,,
15/07/2009,36.91999817,,,
16/07/2009,37.36000061,,,
17/07/2009,37.56000137,,,
20/07/2009,37.91999817,,,
21/07/2009,38.18000031,,,
22/07/2009,38.5,,,
23/07/2009,39.34999847,,,
24/07/2009,39.04999924,,,
27/07/2009,39.34999847,,,
28/07/2009,39.08000183,,,
29/07/2009,39.34000015,,,
30/07/2009,39.56999969,,,
31/07/2009,39.45000076,,,
03/08/2009,40.04000092,,,
04/08/2009,40.04000092,,,
05/08/2009,39.72999954,,,
06/08/2009,39.38000107,,,
07/08/2009,39.88000107,,,
10/08/2009,39.59999847,,,
11/08/2009,39.25999832,,,
12/08/2009,39.86999893,,,
13/08/2009,40.09000015,,,
14/08/2009,39.63000107,,,
17/08/2009,38.47999954,,,
18/08/2009,39.02999878,,,
19/08/2009,39.29999924,,,
20/08/2009,39.75999832,,,
21/08/2009,40.29000092,,,
24/08/2009,40.25,,,
25/08/2009,40.36999893,,,
26/08/2009,40.29999924,,,
27/08/2009,40.40000153,,,
28/08/2009,40.43999863,,,
31/08/2009,40.02999878,,,
01/09/2009,39.27999878,,,
02/09/2009,39.25,,,
03/09/2009,39.50999832,,,
04/09/2009,40.36000061,,,
08/09/2009,40.74000168,,,
09/09/2009,41.09000015,,,
10/09/2009,41.47999954,,,
11/09/2009,41.52000046,,,
14/09/2009,41.68000031,,,
15/09/2009,41.81000137,,,
16/09/2009,42.41999817,,,
17/09/2009,42.40999985,,,
18/09/2009,42.43999863,,,
21/09/2009,42.56999969,,,
22/09/2009,42.65000153,,,
23/09/2009,42.45000076,,,
24/09/2009,42.06999969,,,
25/09/2009,41.70000076,,,
28/09/2009,42.40999985,,,
29/09/2009,42.22000122,,,
30/09/2009,42.25,,,
01/10/2009,41,,,
02/10/2009,40.88000107,,,
05/10/2009,41.20999908,,,
06/10/2009,41.93999863,,,
07/10/2009,42.06000137,,,
08/10/2009,42.24000168,,,
09/10/2009,42.47999954,,,
12/10/2009,42.56999969,,,
13/10/2009,42.58000183,,,
14/10/2009,43.15999985,,,
15/10/2009,43.06000137,,,
16/10/2009,42.77999878,,,
19/10/2009,43.20999908,,,
20/10/2009,43.22000122,,,
21/10/2009,43.13999939,,,
22/10/2009,43.31000137,,,
23/10/2009,43.13000107,,,
26/10/2009,42.99000168,,,
27/10/2009,42.34000015,,,
28/10/2009,41.38999939,,,
29/10/2009,42.09000015,,,
30/10/2009,40.95999908,,,
02/11/2009,41.13000107,,,
03/11/2009,41.25999832,,,
04/11/2009,41.33000183,,,
05/11/2009,42.34999847,,,
06/11/2009,42.59999847,,,
09/11/2009,43.50999832,,,
10/11/2009,43.61999893,,,
11/11/2009,43.90000153,,,
12/11/2009,43.65000153,,,
13/11/2009,44.00999832,,,
16/11/2009,44.45999908,,,
17/11/2009,44.59999847,,,
18/11/2009,44.34999847,,,
19/11/2009,43.65999985,,,
20/11/2009,43.43999863,,,
23/11/2009,44.13999939,,,
24/11/2009,43.99000168,,,
25/11/2009,44.18000031,,,
27/11/2009,43.50999832,,,
30/11/2009,43.56000137,,,
01/12/2009,44.00999832,,,
02/12/2009,44.06999969,,,
03/12/2009,43.88999939,,,
04/12/2009,44.11999893,,,
07/12/2009,43.90999985,,,
08/12/2009,43.63999939,,,
09/12/2009,44.08000183,,,
10/12/2009,44.29999924,,,
11/12/2009,44.13000107,,,
14/12/2009,44.54999924,,,
15/12/2009,44.29999924,,,
16/12/2009,44.36000061,,,
17/12/2009,43.81999969,,,
18/12/2009,44.45999908,,,
21/12/2009,44.95999908,,,
22/12/2009,45.22999954,,,
23/12/2009,45.56000137,,,
24/12/2009,45.97999954,,,
28/12/2009,46.22000122,,,
29/12/2009,46.02999878,,,
30/12/2009,46.16999817,,,
31/12/2009,45.75,,,
04/01/2010,46.41999817,,,
05/01/2010,46.41999817,,,
06/01/2010,46.13999939,,,
07/01/2010,46.16999817,,,
08/01/2010,46.54999924,,,
11/01/2010,46.36000061,,,
12/01/2010,45.77999878,,,
13/01/2010,46.34999847,,,
14/01/2010,46.38999939,,,
15/01/2010,45.84999847,,,
19/01/2010,46.59000015,,,
20/01/2010,45.91999817,,,
21/01/2010,45.49000168,,,
22/01/2010,44.15999985,,,
25/01/2010,44.31000137,,,
26/01/2010,44.34999847,,,
27/01/2010,44.70000076,,,
28/01/2010,43.54999924,,,
29/01/2010,42.79000092,,,
01/02/2010,43.25999832,,,
02/02/2010,43.65000153,,,
03/02/2010,43.88999939,,,
04/02/2010,42.61999893,,,
05/02/2010,42.97999954,,,
08/02/2010,42.66999817,,,
09/02/2010,43.11000061,,,
10/02/2010,43.02000046,,,
11/02/2010,43.66999817,,,
12/02/2010,43.75999832,,,
16/02/2010,44.31999969,,,
17/02/2010,44.56999969,,,
18/02/2010,44.84999847,,,
19/02/2010,44.83000183,,,
22/02/2010,44.74000168,,,
23/02/2010,44.15999985,,,
24/02/2010,44.61000061,,,
25/02/2010,44.59999847,,,
26/02/2010,44.75999832,,,
01/03/2010,45.40999985,,,
02/03/2010,45.54999924,,,
03/03/2010,45.59999847,,,
04/03/2010,45.75,,,
05/03/2010,46.43999863,,,
08/03/2010,46.52999878,,,
09/03/2010,46.79000092,,,
10/03/2010,47.16999817,,,
11/03/2010,47.34999847,,,
12/03/2010,47.36000061,,,
15/03/2010,47.24000168,,,
16/03/2010,47.54000092,,,
17/03/2010,47.66999817,,,
18/03/2010,47.83000183,,,
19/03/2010,47.49000168,,,
22/03/2010,47.91999817,,,
23/03/2010,48.25,,,
24/03/2010,48.02000046,,,
25/03/2010,47.95000076,,,
26/03/2010,48,,,
29/03/2010,48.22999954,,,
30/03/2010,48.38999939,,,
31/03/2010,48.15999985,,,
01/04/2010,48.15999985,,,
05/04/2010,48.61000061,,,
06/04/2010,48.75,,,
07/04/2010,48.63000107,,,
08/04/2010,48.74000168,,,
09/04/2010,49.02999878,,,
12/04/2010,49.06999969,,,
13/04/2010,49.31999969,,,
14/04/2010,49.90999985,,,
15/04/2010,50.13000107,,,
16/04/2010,49.52999878,,,
19/04/2010,49.5,,,
20/04/2010,49.75,,,
21/04/2010,50.02999878,,,
22/04/2010,50.31000137,,,
23/04/2010,50.52000046,,,
26/04/2010,50.40999985,,,
27/04/2010,49.34000015,,,
28/04/2010,49.36999893,,,
29/04/2010,50.22999954,,,
30/04/2010,49.24000168,,,
03/05/2010,49.93000031,,,
04/05/2010,48.43000031,,,
05/05/2010,48.18000031,,,
06/05/2010,46.56999969,,,
07/05/2010,45.40999985,,,
10/05/2010,47.77000046,,,
11/05/2010,47.72000122,,,
12/05/2010,48.61999893,,,
13/05/2010,47.84999847,,,
14/05/2010,46.93000031,,,
17/05/2010,47.08000183,,,
18/05/2010,46.43000031,,,
19/05/2010,46.06000137,,,
20/05/2010,44.34999847,,,
21/05/2010,44.84000015,,,
24/05/2010,44.65999985,,,
25/05/2010,44.70000076,,,
26/05/2010,44.20000076,,,
27/05/2010,45.86999893,,,
28/05/2010,45.59999847,,,
01/06/2010,45.18000031,,,
02/06/2010,46.25,,,
03/06/2010,46.68999863,,,
04/06/2010,45.09000015,,,
07/06/2010,44.27000046,,,
08/06/2010,44.18999863,,,
09/06/2010,43.81999969,,,
10/06/2010,45.06999969,,,
11/06/2010,45.5,,,
14/06/2010,45.49000168,,,
15/06/2010,46.70999908,,,
16/06/2010,46.90000153,,,
17/06/2010,47.04999924,,,
18/06/2010,47,,,
21/06/2010,46.59999847,,,
22/06/2010,46.24000168,,,
23/06/2010,46.04999924,,,
24/06/2010,45.34999847,,,
25/06/2010,45.27000046,,,
28/06/2010,45.11000061,,,
29/06/2010,43.36999893,,,
30/06/2010,42.70999908,,,
01/07/2010,42.59000015,,,
02/07/2010,42.47000122,,,
06/07/2010,42.59999847,,,
07/07/2010,43.95999908,,,
08/07/2010,44.20000076,,,
09/07/2010,44.61999893,,,
12/07/2010,44.75,,,
13/07/2010,45.33000183,,,
14/07/2010,45.56000137,,,
15/07/2010,45.59999847,,,
16/07/2010,44.34000015,,,
19/07/2010,44.72000122,,,
20/07/2010,45.25999832,,,
21/07/2010,44.63999939,,,
22/07/2010,45.77000046,,,
23/07/2010,46.06000137,,,
26/07/2010,46.43999863,,,
27/07/2010,46.41999817,,,
28/07/2010,46.04999924,,,
29/07/2010,45.70999908,,,
30/07/2010,45.81000137,,,
02/08/2010,46.66999817,,,
03/08/2010,46.47000122,,,
04/08/2010,46.93999863,,,
05/08/2010,46.83000183,,,
06/08/2010,46.75999832,,,
09/08/2010,47.08000183,,,
10/08/2010,46.66999817,,,
11/08/2010,45.40000153,,,
12/08/2010,45.04000092,,,
13/08/2010,44.72000122,,,
16/08/2010,44.79999924,,,
17/08/2010,45.36999893,,,
18/08/2010,45.54999924,,,
19/08/2010,44.86000061,,,
20/08/2010,44.91999817,,,
23/08/2010,44.47999954,,,
24/08/2010,43.65000153,,,
25/08/2010,44.06999969,,,
26/08/2010,43.54000092,,,
27/08/2010,44.06999969,,,
30/08/2010,43.61000061,,,
31/08/2010,43.45999908,,,
01/09/2010,44.75999832,,,
02/09/2010,45.25999832,,,
03/09/2010,46.00999832,,,
07/09/2010,45.70000076,,,
08/09/2010,46.25,,,
09/09/2010,46.43000031,,,
10/09/2010,46.59999847,,,
13/09/2010,47.25,,,
14/09/2010,47.45000076,,,
15/09/2010,47.75,,,
16/09/2010,47.93999863,,,
17/09/2010,47.99000168,,,
20/09/2010,48.83000183,,,
21/09/2010,48.81999969,,,
22/09/2010,48.68999863,,,
23/09/2010,48.66999817,,,
24/09/2010,49.65999985,,,
