Date,Close,RSI,12 EMA,26 EMA
2005-09-16,39.400001525878906,67.59782370102954,39.2544356416349,39.13080024974819
2005-09-19,39.09000015258789,41.83005884112895,39.276830393057054,39.15074108501713
2005-09-20,38.93000030517578,35.185189545838796,39.24808727913872,39.14624175668904
2005-09-21,38.5,27.941148971341164,39.19915082160596,39.130223871391756
2005-09-22,38.63999938964844,25.000048656780905,39.0915891567435,39.08354062165903
2005-09-23,38.75,25.000048656780905,39.02211380795965,39.05068571558417
2005-09-26,38.7599983215332,26.737928642826546,38.98025014519663,39.028412699614975
2005-09-27,38.66999816894531,33.112535936418425,38.94636524924841,39.0085301530904
2005-09-28,38.68000030517578,34.00005594875094,38.90384723689409,38.98345370982039
2005-09-29,39.20000076293945,44.38200922812499,38.86940924739896,38.96097567984671
2005-09-30,39.459999084472656,60.69361357767983,38.920269480559035,38.97868124155728
2005-10-03,39.560001373291016,68.86228502379043,39.003304804238056,39.01433441510657
2005-10-04,39.29999923706055,76.66657341874843,39.0889504302462,39.0547541897869
2005-10-05,38.7599983215332,53.15785775234654,39.121419477448406,39.072920489584945
2005-10-06,38.25,39.130449204885466,39.06581622269222,39.04974106972926
2005-10-07,38.34000015258789,41.17652715802431,38.940306034585724,38.990500990490055
2005-10-10,38.130001068115234,39.200074462777,38.84795128350913,38.94231574323804
2005-10-11,37.939998626708984,36.1940197595321,38.73749740421776,38.88214428582154
2005-10-12,37.4900016784668,17.24140450981882,38.614805284601026,38.81235571847987
2005-10-13,37.779998779296875,18.181805045805277,38.44175857596499,38.71440356736779
2005-10-14,38.060001373291016,23.404252441000708,38.339949376477584,38.64518839788106
2005-10-17,38.18000030517578,29.104470176287634,38.29688045291042,38.60184121087439
2005-10-18,37.90999984741211,32.36514785537683,38.27889889172048,38.5705937363782
2005-10-19,38.66999816894531,57.89471419843913,38.222145192596116,38.521660855714046
2005-10-20,38.310001373291016,49.48807415894178,38.291045650495995,38.53264880484229
2005-10-21,38.54999923706055,57.094584145247595,38.29396191554138,38.51615640250516
2005-10-24,39.15999984741211,68.04741073806719,38.33335227269818,38.51866327913889
2005-10-25,39.0099983215332,74.67531663285452,38.46052882265417,38.56616969160358
2005-10-26,38.810001373291016,67.22415792622948,38.54506259171248,38.59904588641318
2005-10-27,38.029998779296875,49.57016267689459,38.58582240426303,38.6146722187745
2005-10-28,38.31999969482422,51.91256204101118,38.50031107734516,38.571363075109495
2005-10-31,38.869998931884766,62.18274553999338,38.47257086464963,38.552743565458734
2005-11-01,38.84000015258789,52.64800987782255,38.53371364422427,38.57624396297177
2005-11-02,39.349998474121094,65.47616209299923,38.58083464551098,38.59578145849889
2005-11-03,39.939998626708984,68.7331500358849,38.69916754222023,38.65164938558202
2005-11-04,40.08000183105469,64.19755412098942,38.89006463214158,38.74708266270253
2005-11-07,40.130001068115234,67.83444210649083,39.07313189351283,38.8458174159138
2005-11-08,40.13999938964844,72.54233343031714,39.23572715114397,38.940942130891685
2005-11-09,40.15999984741211,98.63019186719968,39.374845957067734,39.029761187095886
2005-11-10,40.599998474121094,98.71799887841205,39.495638863274564,39.113482569341535
2005-11-11,40.709999084472656,98.42111497712183,39.66554034186634,39.22359485858446
2005-11-14,40.709999084472656,100.0,39.82622630226731,39.33369887531692
2005-11-15,40.52000045776367,87.74201804967969,39.962191345683514,39.43564703895809
2005-11-16,40.77000045776367,84.29762227532677,40.048008132157385,39.515969514425166
2005-11-17,41.310001373291016,88.19881957393774,40.159083874558355,39.608860695413206
2005-11-18,41.45000076293945,88.82359013023849,40.33614810513261,39.73487111599675
2005-11-21,41.54999923706055,89.38553438880565,40.507510052487504,39.86191775651102
2005-11-22,41.70000076293945,90.10422875489752,40.66789300396028,39.986960829144316
2005-11-23,41.79999923706055,87.97475536412297,40.826678813034,40.1138526760921
2005-11-25,41.88999938964844,87.82058179114989,40.97642041673039,40.23875242134902
2005-11-28,41.540000915527344,71.72784175564317,41.11697102794855,40.36106701159342
2005-11-29,41.34000015258789,71.35417908431283,41.182052549114516,40.44839544892186
2005-11-30,41.2400016784668,63.27689582192873,41.206352180418115,40.514440241786005
2005-12-01,42.0099983215332,67.49999046322046,41.211529026271755,40.56818553339199
2005-12-02,42.11000061035156,66.83677143485514,41.33437045631198,40.67498648066171
2005-12-05,41.79999923706055,55.76037352422071,41.45369817231807,40.7812838236017
2005-12-06,41.939998626708984,55.555516309626825,41.506975259201525,40.85674422459865
2005-12-07,41.86000061035156,51.4019041439463,41.57359423881806,40.936985291421635
2005-12-08,41.560001373291016,42.97874965302409,41.61765675751552,41.00535679652756
2005-12-09,41.720001220703125,54.16668138388994,41.60878669840406,41.046441579991516
2005-12-12,41.869998931884766,62.55925455866879,41.62589662491161,41.09633488671089
2005-12-13,42.040000915527344,68.34863589355928,41.663450825984405,41.15364333450155
2005-12-14,41.900001525878906,46.4517145226827,41.72138160899101,41.219299451614575
2005-12-15,41.970001220703125,45.3947467487163,41.748861596204534,41.26972182748601
2005-12-16,41.58000183105469,43.12505811472263,41.782883076896624,41.321594375131724
2005-12-19,40.91999816894531,25.9433733097014,41.75167057753632,41.340735668163056
2005-12-20,40.95000076293945,28.019364623626387,41.62372097621463,41.30956992748026
2005-12-21,41.130001068115234,38.974377032055116,41.52007171263383,41.28293517455131
2005-12-22,41.400001525878906,42.23303667655522,41.46006084424635,41.271606722222714
2005-12-23,41.400001525878906,37.696451147100944,41.450820949112895,41.28111744841947
2005-12-27,41.040000915527344,26.19054539113249,41.44300257630766,41.28992367637943
2005-12-28,40.9900016784668,27.363254895039205,41.381002320803,41.27141087927927
2005-12-29,40.720001220703125,21.719542928159626,41.3208483758282,41.250565753293166
2005-12-30,40.40999984741211,22.535276850971314,41.2284103519628,41.211264676805015
2006-01-03,41.310001373291016,58.22789292480238,41.102501043570385,41.15191172647962
2006-01-04,41.7400016784668,64.25992232902746,41.13442417121971,41.16362207068787
2006-01-05,41.91999816894531,64.25987310969387,41.22758994156542,41.20631685644928
2006-01-06,42.68000030517578,69.63187025357189,41.33411428423925,41.25918213885639
2006-01-09,42.849998474121094,71.13697987219098,41.54117367207564,41.36442792895412
2006-01-10,42.880001068115234,79.67739990426347,41.74253133392878,41.474470191559085
2006-01-11,43.209999084472656,82.84018793585442,41.917526677649775,41.5785835898225
2006-01-12,43.0,84.3373341698092,42.11636858639176,41.69942918201881
2006-01-13,42.97999954223633,92.4092529737025,42.25231188079302,41.79576776112853
2006-01-17,42.70000076293945,78.83820908374304,42.36426382870738,41.88348863380318
2006-01-18,42.209999084472656,59.51412752222025,42.41591566474308,41.9439710137392
2006-01-19,42.52000045776367,61.53849539669149,42.384236190855326,41.963676796756495
2006-01-20,41.25,27.009645907848707,42.405123001148915,42.0048859568311
2006-01-23,41.2599983215332,23.05085184107587,42.22741177020293,41.948968478547314
2006-01-24,41.439998626708984,26.774142738658654,42.07857893194605,41.89793365210183
2006-01-25,41.2599983215332,16.94914815892413,41.98033580806342,41.864012539109765
2006-01-26,41.54999923706055,26.07261515528826,41.869514656289546,41.819270745215206
2006-01-27,42.11000061035156,37.815152988443714,41.820358437946624,41.79932470757412
2006-01-30,42.189998626708984,42.433208893557584,41.86491877216277,41.82233773740949
2006-01-31,42.0,46.57981913114359,41.91493105747757,41.849571877357604
2006-02-01,42.150001525878906,43.642629702991066,41.9280185870964,41.86071470125704
2006-02-02,41.43000030517578,53.813564801344846,41.962169808447555,41.88214335493273
2006-02-03,40.91999816894531,44.05595058507495,41.88029757717497,41.848651277172955
2006-02-06,40.810001373291016,38.70973034611188,41.732559206678104,41.779862158044985
2006-02-07,40.630001068115234,38.70973034611188,41.59062723231086,41.70802061843358
2006-02-08,41.099998474121094,42.424222963470065,41.44283859166538,41.62816731841
2006-02-09,40.709999084472656,24.99993188029461,41.39009395819703,41.58904370031453
2006-02-10,40.959999084472656,29.2929189138507,41.28546397762405,41.52392928432624
2006-02-13,40.4900016784668,26.769229324609995,41.23539245560076,41.482156676929684
2006-02-14,40.900001525878906,32.19370432680813,41.1207169514263,41.40866371408058
2006-02-15,41.15999984741211,45.57375080828029,41.086760732111316,41.37098503347305
2006-02-16,41.540000915527344,60.61651978292734,41.09802828831144,41.35535650117224
2006-02-17,41.209999084472656,56.36939928152385,41.16602407711389,41.369033865198546
2006-02-21,40.75,51.75437324532002,41.17278946286139,41.3572535110707
2006-02-22,41.2599983215332,52.3121396842617,41.10774493011348,41.31227176950991
2006-02-23,41.150001525878906,56.91829331490759,41.13116852879344,41.30839966225238
2006-02-24,41.2599983215332,54.93421506685154,41.13406591296043,41.296666466965455
2006-02-27,41.720001220703125,70.29705587974242,41.153440129663934,41.29395030804455
2006-02-28,41.099998474121094,53.08637469299908,41.240603374439196,41.32550963490815
2006-03-01,41.65999984741211,57.062145066218385,41.218971851313334,41.30880510447948
2006-03-02,41.689998626708984,52.35106231591687,41.28682231225161,41.3348195298819
2006-03-03,41.45000076293945,53.87100148281229,41.348849437552744,41.36112909260983
2006-03-06,41.09000015258789,55.666676415349855,41.36441117991993,41.36771217930091
2006-03-07,40.849998474121094,42.490844026364734,41.32219409879192,41.347140918062905
2006-03-08,40.869998931884766,44.69692700498944,41.24954861807333,41.310315551844994
2006-03-09,40.52000045776367,37.15283664646294,41.191156358659704,41.277699505922016
2006-03-10,40.560001373291016,26.42279511533242,41.0879016046757,41.221573650502876
2006-03-13,40.68000030517578,39.285755991607665,41.00668618446267,41.17256829663533
2006-03-14,41.369998931884766,43.06216689786085,40.956426818418535,41.13608177874944
2006-03-15,41.720001220703125,50.62246049572072,41.02005329741334,41.15340897527798
2006-03-16,41.369998931884766,48.412664773449755,41.127737593304076,41.195378771235404
2006-03-17,41.45000076293945,58.03570820362259,41.165008568470334,41.20831359795017
2006-03-20,41.54999923706055,66.66666666666666,41.208853521465585,41.226216350912345
2006-03-21,41.11000061035156,54.761937199800784,41.26133747771097,41.250200268404804
2006-03-22,41.209999084472656,65.19820457192216,41.2380548827326,41.23981510854901
2006-03-23,41.09000015258789,61.276577094270166,41.233738606077225,41.23760651417298
2006-03-24,41.29999923706055,62.70490329580649,41.2116249978481,41.22667270961112
2006-03-27,41.310001373291016,48.29552597242151,41.22522103465001,41.232104304237005
2006-03-28,41.13999938964844,31.645532946391498,41.23826416367171,41.23787445750027
2006-03-29,41.91999816894531,63.681584486125686,41.223146506129666,41.23062445247421
2006-03-30,42.04999923706055,64.56308701964386,41.33035445425515,41.28168917221281
2006-03-31,41.93000030517578,59.134649771943245,41.44106903622521,41.3386010288682
2006-04-03,41.97999954223633,75.73963428535313,41.516289231448376,41.38240838266876
2006-04-04,42.209999084472656,77.4725320790942,41.587629279261904,41.42667439448858
2006-04-05,42.61000061035156,86.19044764515361,41.68337848006356,41.48469844559851
2006-04-06,42.72999954223633,85.5721090888387,41.8259357308771,41.56805416150615
2006-04-07,42.31999969482422,70.95432335022247,41.96502247108621,41.654124189708384
2006-04-10,42.2599983215332,74.34781094354081,42.01963435166129,41.70344830119844
2006-04-11,41.91999816894531,50.0,42.05661342394927,41.74467422863064
2006-04-12,41.93000030517578,46.55175815719607,42.035595692410205,41.757661187172474
2006-04-13,42.099998474121094,54.74854977644607,42.01935024822029,41.77042704776531
2006-04-17,41.65999984741211,42.6605584856004,42.031757667589645,41.794839746013885
2006-04-18,42.459999084472656,54.54545454545455,41.9745641567931,41.784851605376716
2006-04-19,42.650001525878906,50.787419313174524,42.04924645335919,41.83486252975419
2006-04-20,42.5,45.52530684521998,42.141670310669916,41.8952431961338
2006-04-21,42.0,43.984976423482436,42.196797955182234,41.94003999642018
2006-04-24,41.959999084472656,44.31820316417194,42.16652134669266,41.944481478166836
2006-04-25,41.869998931884766,48.95399225888832,42.134748690966504,41.945630930485784
2006-04-26,41.86000061035156,48.53557086400521,42.09401795880008,41.94002856021904
2006-04-27,42.2599983215332,53.0534334473375,42.058015289808,41.93410056393256
2006-04-28,41.849998474121094,53.66792694045096,42.08908960238111,41.95824113856965
2006-05-01,41.439998626708984,26.818179453700864,42.052306351879565,41.95022316342531
2006-05-02,41.54999923706055,24.056536720978144,41.958105163391785,41.91242875329818
2006-05-03,41.4900016784668,25.123132344015133,41.8953196362639,41.88558212246576
2006-05-04,41.83000183105469,45.45458254455252,41.83296302737204,41.85627986735473
2006-05-05,42.15999984741211,54.62966396987791,41.83250745870783,41.85433334614732
2006-05-08,42.20000076293945,57.81997461681148,41.88289090312387,41.87697530920397
2006-05-09,42.040000915527344,53.98231731606701,41.93167703540319,41.900903120591785
2006-05-10,41.66999816894531,36.77129431165228,41.94834224772998,41.91120666095738
2006-05-11,40.7400016784668,29.818212083590538,41.90552008176311,41.893339365252785
2006-05-12,40.189998626708984,28.37369785479332,41.72620955817906,41.80790694400938
2006-05-15,40.15999984741211,25.266893286126972,41.48986941487597,41.68806188346861
2006-05-16,39.86000061035156,23.27866433032034,41.285274096804606,41.574872103019985
2006-05-17,39.31999969482422,11.38458251953125,41.06600125273491,41.44784458504454
2006-05-18,39.04999923706055,1.2539462355304778,40.797385628440956,41.290226445028225
2006-05-19,39.349998474121094,8.695628136758515,40.52855695284397,41.12428368888247
2006-05-22,38.970001220703125,8.174370210837495,40.34724026380968,40.992855154455704
2006-05-23,38.59000015258789,8.152160955499639,40.13535733410098,40.84301412232588
2006-05-24,38.849998474121094,18.60458042742377,39.89761007540666,40.67612419864159
2006-05-25,39.36000061035156,36.02695721755482,39.736439059824264,40.540855626454885
2006-05-26,39.4900016784668,39.087976619755416,39.67852545221308,40.453384884521306
2006-05-30,38.63999938964844,33.14916719531445,39.64952179471365,40.38202316555431
2006-05-31,38.81999969482422,42.331293368749925,39.49421065547285,40.25298436733906
2006-06-01,39.7400016784668,58.82355236764671,39.390485892296134,40.14683735456018
2006-06-02,39.63999938964844,53.90836106095689,39.444257551707004,40.116701378553266
2006-06-05,38.779998779296875,47.73267321324197,39.47437168062107,40.08139012011587
2006-06-06,38.75,52.08332712452876,39.367545080417344,39.984990761536686
2006-06-07,38.459999084472656,44.961261705273536,39.27253814496852,39.89350996438582
2006-06-08,38.400001525878906,35.96494946092396,39.147532135661464,39.78732397328114
2006-06-09,38.150001525878906,31.073469462527115,39.03252742646415,39.68455934754764
2006-06-12,37.400001525878906,31.97678802718191,38.8967542109895,39.5708883977944
2006-06-13,37.25,26.97950133793931,38.66648456712633,39.410081962837694
2006-06-14,37.630001068115234,13.240442663958717,38.44856386449151,39.25007589151638
2006-06-15,38.650001525878906,36.93934532161212,38.32263112658747,39.13007034904222
2006-06-16,38.34000015258789,43.20990125355126,38.37299580340154,39.09450969547457
2006-06-19,38.029998779296875,39.77272234672956,38.367919549430205,39.038620099705184
2006-06-20,38.08000183105469,44.20737025984085,38.315931738640465,38.96390740930457
2006-06-21,38.68000030517578,53.66489846134182,38.279634829781116,38.8984329220268
2006-06-22,38.189998626708984,50.49257404113663,38.34122951830337,38.88225272818598
2006-06-23,38.150001525878906,61.19400945587713,38.31796322728885,38.830974646595095
2006-06-26,38.25,65.15150113978424,38.29212296553347,38.780532193208714
2006-06-27,37.529998779296875,48.626343395811176,38.28564250929755,38.74123351223029
2006-06-28,37.810001373291016,35.51726541956988,38.16938962775899,38.65151242090189
2006-06-29,38.959999084472656,58.28875205396876,38.11409912707161,38.589178269227006
2006-06-30,38.77000045776367,60.22102067418999,38.244237582056385,38.61664647776372
2006-07-03,39.0,62.10525364755769,38.325124178319044,38.62800603183779
2006-07-05,38.150001525878906,43.456797798210765,38.42895122780842,38.65556114059055
2006-07-06,38.11000061035156,48.888914791192704,38.386035889050035,38.61811228024154
2006-07-07,37.689998626708984,44.22106844123593,38.34356892309643,38.58047437876821
2006-07-10,37.36000061035156,39.42993369130484,38.24301964672913,38.51451321194901
2006-07-11,37.63999938964844,51.458895335541875,38.107170564209504,38.42899375997883
2006-07-12,36.93000030517578,39.52377968089097,38.0352980758155,38.37054973254695
