Date,Close, 9 RSI,12 EMA,26 EMA
2014-04-08,86.33999633789062,32.85982049519308,87.88747628996623,88.5001964186098
2014-04-09,87.81999969482422,40.43260529292847,87.64940245118537,88.34018159781579
2014-04-10,85.0999984741211,38.3400364558294,87.67564818097595,88.3016496050016
2014-04-11,84.11000061035156,34.63963412400413,87.27939437992136,88.06449026197342
2014-04-14,84.7699966430664,34.63963412400413,86.79179533844908,87.77156510259402
2014-04-15,85.05000305175781,39.56142076797188,86.48074938531329,87.54922669818457
2014-04-16,86.18000030517578,41.65826802324934,86.26063456476629,87.36409902067147
2014-04-17,86.19999694824219,49.597311658269476,86.24822929406005,87.27638800470883
2014-04-21,86.83999633789062,49.7334874333369,86.240808933165,87.19665533385945
2014-04-22,87.52999877929688,54.189871869166346,86.3329916108151,87.17023614897288
2014-04-23,86.76000213623047,52.90548832699845,86.51714655981229,87.19688523270058
2014-04-24,87.58999633789062,52.90548832699845,86.55450895618432,87.16452352185094
2014-04-25,86.19000244140625,48.7677442534408,86.71381470721606,87.19604002674276
2014-04-28,86.47000122070312,48.7677442534408,86.63322820478378,87.12151872412524
2014-04-29,87.16000366210938,50.82896461414205,86.60811636107906,87.07325816831619
2014-04-30,87.38999938964844,55.76311615848453,86.6930220996991,87.07968376044902
2014-05-01,87.6500015258789,57.367348040280454,86.80024937507592,87.10267010335268
2014-05-02,87.48999786376953,57.68193340533256,86.93098047519946,87.14321317168796
2014-05-05,87.94999694824219,57.68193340533256,87.01698315036408,87.16890092665696
2014-05-06,86.80999755859375,50.43326990399312,87.16052373465303,87.22675989121883
2014-05-07,86.55999755859375,48.305852307835934,87.1065966306439,87.19588860732068
2014-05-08,86.4800033569336,47.58331326200803,87.02250446571311,87.14878556667425
2014-05-09,86.80000305175781,47.583313262008026,86.9390427566701,87.0992461437305
2014-05-12,88.2300033569336,51.27329895103535,86.91765203283744,87.07707998876955
2014-05-13,88.29000091552734,64.01041364916065,87.11955223654454,87.16248171974466
2014-05-14,87.83000183105469,58.94133246284503,87.29962126408036,87.24600166017301
2014-05-15,87.13999938964844,51.51259822931609,87.3812182743841,87.28926093209017
2014-05-16,87.70999908447266,51.51259822931609,87.34410767673246,87.27820452153894
2014-05-19,88.31999969482422,57.157986152977735,87.40039866253865,87.31018930397848
2014-05-20,88.0,58.64295153837751,87.54187574442874,87.38499007367075
2014-05-21,88.83999633789062,58.64295153837751,87.61235639913201,87.43054636450995
2014-05-22,89.2300033569336,65.57264151521306,87.80122408201795,87.53495006624185
2014-05-23,89.87999725341797,68.34326752937389,88.02103627815882,87.66050956925605
2014-05-27,91.0,72.49371998671904,88.30703027435253,87.82491606437915
2014-05-28,90.72000122070312,74.30347385795629,88.72133330906752,88.06010746701773
2014-05-29,91.30000305175781,74.30347385795629,89.02882068008839,88.25713663395739
2014-05-30,91.30999755859375,77.18731156917697,89.37823335265291,88.48253414638705
2014-06-02,91.22000122070312,75.755963756563,89.67542784587458,88.69197588062458
2014-06-03,91.18000030517578,75.03657516869951,89.91305451892512,88.8792370169267
2014-06-04,91.5199966430664,75.03657516869951,90.10796925527137,89.04966392716737
2014-06-05,92.29000091552734,77.35033294577383,90.32520423800906,89.23265153575248
2014-06-06,92.81999969482422,81.67722765821756,90.62748064993495,89.45912186018025
2014-06-09,92.75,82.632004249015,90.96479127222561,89.70807577385757
2014-06-10,92.91000366210938,82.632004249015,91.23943876880628,89.93340349431257
2014-06-11,92.88999938964844,82.9550927134184,91.49644875239137,90.15389239563085
2014-06-12,92.05000305175781,65.25914841015452,91.71084115812323,90.3565669877803
2014-06-13,92.31999969482422,65.25914841015452,91.7630199109901,90.48200669622308
2014-06-16,92.4000015258789,68.03320785680563,91.84870910850304,90.61815432574909
2014-06-17,92.44999694824219,68.86202691255856,91.93352332656087,90.75014300724018
2014-06-18,92.97000122070312,69.4194548494026,92.01298080681954,90.87605811398107
2014-06-19,92.91000366210938,73.25201871448347,92.16021471664779,91.0311650107753
2014-06-20,92.7699966430664,69.66880756549942,92.27556686210342,91.17033824420746
2014-06-23,92.79000091552734,69.66880756549942,92.35163298225157,91.28883145893775
2014-06-24,92.69999694824219,67.28054968892351,92.41907420275554,91.40002919646291
2014-06-25,93.29000091552734,67.28054968892351,92.46229308667657,91.49632310400212
2014-06-26,93.33999633789062,75.11594493609218,92.58963275265361,91.62918812707805
2014-06-27,93.75,75.67133864412864,92.70507330422853,91.75591466121232
2014-06-30,93.91000366210938,79.82557326842087,92.86583125742415,91.9036246863077
2014-07-01,94.94000244140625,81.23250741508782,93.02647316583726,92.0522453511819
2014-07-02,95.0999984741211,87.53029546234063,93.32086228515557,92.26615328379111
2014-07-03,95.69999694824219,88.22103444342046,93.59457554499642,92.47606774233408
2014-07-07,95.41000366210938,82.86555894194095,93.91848653011115,92.71487731314208
2014-07-08,94.26000213623047,60.301149828431875,94.14795070426473,92.91451630195448
2014-07-09,94.95999908447266,60.301149828431875,94.16518938610561,93.01418191930826
2014-07-10,94.66000366210938,62.53754387317078,94.287467801239,93.15831652413524
2014-07-11,95.2699966430664,62.53754387317078,94.34478101060368,93.26955260842962
2014-07-14,95.83999633789062,68.19859781634518,94.4871218771364,93.41773364803234
2014-07-15,95.51000213623047,67.2230616198314,94.69525640956013,93.59716051394777
2014-07-16,95.88999938964844,67.2230616198314,94.82060190597095,93.7388524859687
2014-07-17,94.62000274658203,53.19009308899354,94.98512459576749,93.8981967010561
2014-07-18,96.12000274658203,53.19009308899354,94.92895200358511,93.95166381553949
2014-07-21,96.0,64.33854119657838,95.11219057943079,94.11228151413523
2014-07-22,96.61000061035156,64.33854119657838,95.24877664413374,94.25211251308818
2014-07-23,97.2300033569336,68.57572415329636,95.45819571585956,94.42677089066325
2014-07-24,97.12000274658203,70.83126789445107,95.73078150679403,94.6344177400166
2014-07-25,96.73999786376953,65.53837829930643,95.9445078513768,94.81853514791034
2014-07-28,96.7699966430664,65.53837829930643,96.06689093020645,94.96086571945547
2014-07-29,96.5999984741211,63.14210907668111,96.17506103987722,95.09487541750073
2014-07-30,96.9800033569336,63.14210907668111,96.2404360297609,95.20636601428743
2014-07-31,95.0199966430664,43.79490036239028,96.3542156185567,95.33774655818713
2014-08-01,94.66999816894531,40.952398203274086,96.14895116078895,95.31420952743746
2014-08-04,95.31999969482422,40.952398203274086,95.92141993127454,95.26649016754915
2014-08-05,94.58999633789062,42.45674927977882,95.82889374105142,95.27045383623619
2014-08-06,94.5199966430664,41.87217642650385,95.63829414056514,95.22004957709947
2014-08-07,94.22000122070312,39.265573643639215,95.46624837171917,95.16819380420813
2014-08-08,94.9000015258789,39.265573643639215,95.27451804079362,95.0979573165411
2014-08-11,95.45999908447266,48.46842235703692,95.21690011542213,95.0832939246402
2014-08-12,95.41999816894531,54.33429840436841,95.25429995681452,95.11119801055372
2014-08-13,96.43000030517578,54.33429840436842,95.27979198945003,95.13407209636051
2014-08-14,96.93000030517578,64.28324139633386,95.4567471149463,95.23006677849497
2014-08-15,97.4000015258789,68.14801092580956,95.68340145190467,95.35598778047132
2014-08-18,98.1500015258789,71.41853635989163,95.94749377097763,95.50739620605707
2014-08-19,98.69999694824219,75.86697440374161,96.28634111788551,95.7031447482661
2014-08-20,98.69999694824219,78.61310480681608,96.65767278409423,95.92513380011619
2014-08-21,98.9000015258789,78.61310480681608,96.97187650165546,96.13067921849589
2014-08-22,99.05000305175781,79.67742900909977,97.26851112076676,96.33581420422796
2014-08-25,99.4000015258789,80.49636511410637,97.54258680245769,96.53686522997091
2014-08-26,99.5,82.36206623778064,97.82834291375326,96.74894940003817
2014-08-27,99.5199966430664,82.88820679765291,98.08552092702199,96.95273092596128
2014-08-28,99.41000366210938,80.06648887382664,98.30620949872113,97.14289875685795
2014-08-29,99.77999877929688,80.06648887382664,98.47602398539624,97.31083245354324
2014-09-02,100.06999969482422,82.67526574417437,98.67663549215018,97.49373366285833
2014-09-03,99.4800033569336,69.7798601652472,98.8909992156385,97.68456818374469
2014-09-04,99.38999938964844,67.75781137760394,98.9816152373762,97.81756338175867
2014-09-05,99.88999938964844,67.75781137760394,99.04444356849501,97.93404012308385
2014-09-08,100.08000183105469,73.21497512384093,99.1745290794417,98.07892599468123
2014-09-09,99.25,57.9431434862957,99.31383257968984,98.22715383441259
2014-09-10,100.06999969482422,57.9431434862957,99.30401218281449,98.3029202170487
2014-09-11,99.98999786376953,65.8387832243997,99.42185641543136,98.43381499318022
2014-09-12,99.4800033569336,57.16383204290876,99.50926279209878,98.54908779840906
2014-09-15,98.5199966430664,44.693210694290414,99.50476134053491,98.61804450644792
2014-09-16,99.37999725341797,44.693210694290414,99.35325907938591,98.61078170175298
2014-09-17,99.52999877929688,55.66025268031936,99.3573726446216,98.66776063150594
2014-09-18,100.27999877929688,57.32089389914947,99.38393051149473,98.7316301239349
2014-09-19,99.9800033569336,60.53413911364585,99.52178716807967,98.84632409840616
2014-09-22,99.05000305175781,49.33715484519209,99.5922819663649,98.93030033977855
2014-09-23,98.77999877929688,46.52629473208058,99.50885444104073,98.93916720733257
2014-09-24,99.83999633789062,46.52629473208057,99.39672280077244,98.927376953404
2014-09-25,97.73999786376953,40.584831178883746,99.46491872955986,98.9949783892919
2014-09-26,98.77999877929688,40.584831178883746,99.19954628866904,98.90201686888284
2014-09-29,98.6500015258789,49.114958805079695,99.1350005179964,98.89297849187648
2014-09-30,98.79000091552734,49.114958805079695,99.06038528843986,98.87498019809888
2014-10-01,97.20999908447266,38.98143862657062,99.01878769260716,98.86868543642692
2014-10-02,97.20999908447266,38.98143862657062,98.74051252212493,98.7458197807266
2014-10-03,98.16999816894531,38.98143862657062,98.50504891633227,98.63205528470779
2014-10-06,97.95999908447266,47.304230334483556,98.45350264750351,98.59782883168835
2014-10-07,96.56999969482422,37.59460089497545,98.37757902242184,98.55058218374644
2014-10-08,98.44999694824219,37.59460089497544,98.09948989509913,98.40387236975221
2014-10-09,96.86000061035156,44.118690974963826,98.15341405712114,98.4072890051959
2014-10-10,94.44000244140625,33.7131180546847,97.95442737300274,98.29267505002225
2014-10-13,92.95999908447266,29.006220850668413,97.41374661429559,98.00729189382848
2014-10-14,92.97000122070312,29.006220850668413,96.72855468663052,97.63341835239471
2014-10-15,92.37000274658203,27.14842782390666,96.15031569187245,97.28798004634348
2014-10-16,91.79000091552734,25.31049401955174,95.56872908490469,96.92368543154633
2014-10-17,93.0,25.31049401955174,94.98738628961587,96.54341250443382
2014-10-20,94.38999938964844,36.63668307691662,94.68163455275189,96.28093750410538
2014-10-21,96.87000274658203,47.01964325424618,94.63676760458213,96.14086801414561
2014-10-22,96.37000274658203,57.27442262630647,94.98034224181289,96.19487799432609
2014-10-23,97.81999969482422,57.27442262630647,95.19413616562353,96.20785019819691
2014-10-24,98.62000274658203,63.620528285679,95.59811517011595,96.32726867942856
2014-10-27,98.69000244140625,66.69134264836316,96.06302095111073,96.49710083255104
2014-10-28,100.18000030517578,66.96582703068509,96.46717194961774,96.65953798876254
2014-10-29,99.80999755859375,69.56324177552855,97.03837631201128,96.92031297516351
2014-10-30,100.0199966430664,69.56324177552855,97.46477958071628,97.13436368504723
2014-10-31,101.4000015258789,70.39924241133582,97.85788989800092,97.34811427453013
2014-11-03,101.69999694824219,75.39543956941654,98.40283014844368,97.64825407092634
2014-11-04,101.36000061035156,73.08716352722563,98.91008657918192,97.94838317294973
2014-11-05,101.37000274658203,73.08716352722563,99.2869964301311,98.20109557572025
2014-11-06,101.69000244140625,73.13017834021298,99.60745894035432,98.43582944022853
2014-11-07,101.5999984741211,73.46777179870156,99.92785024820846,98.67687929216763
2014-11-10,101.95999908447266,73.46777179870156,100.18510382142578,98.89340663897899
2014-11-11,102.27999877929688,75.34833229816691,100.4581646311253,99.12056163494148
2014-11-12,102.45999908447266,76.97995101513041,100.73844680776708,99.35459401600484
2014-11-13,102.9000015258789,77.90536366376335,101.00330100418331,99.58462402107654
2014-11-14,103.22000122070312,80.10480213740777,101.29510108444417,99.83020753995079
2014-11-17,102.91000366210938,76.05435047663549,101.59123956694555,100.08130336815466
2014-11-18,103.68000030517578,76.05435047663549,101.79412635081691,100.29083672326242
2014-11-19,103.20999908447266,72.47998482750354,102.08426080533366,100.54188587747822
2014-11-20,103.66999816894531,72.47998482750353,102.25745130981657,100.73952389281115
2014-11-21,103.87000274658203,75.43367623260961,102.474766211221,100.95659606141368
2014-11-24,104.68000030517578,76.65905506844672,102.68941798589192,101.17240396401874
2014-11-25,104.83999633789062,80.98128341380635,102.9956614196279,101.43222591521555
2014-11-26,105.5199966430664,81.73296740887679,103.27940525320678,101.68465335393222
2014-11-28,106.01000213623047,84.63633115939501,103.62411162087749,101.96875285683105
2014-12-01,104.80999755859375,67.5170870256336,103.99117170016255,102.26810465530508
2014-12-02,105.2300033569336,67.5170870256336,104.11714490915197,102.45639301851165
2014-12-03,105.41999816894531,70.38318176521685,104.28835390111838,102.66184563617253
2014-12-04,105.37000274658203,70.85468668878292,104.4624530192456,102.86615323119274
2014-12-05,105.37999725341797,70.85468668878292,104.60207605422043,103.05162356566602
2014-12-08,104.62999725341797,58.5434818802308,104.72175623871236,103.22409569068468
2014-12-09,104.95999908447266,58.5434818802308,104.70763947174399,103.32823654718344
2014-12-10,103.30999755859375,43.108203658193844,104.7464640275484,103.4491078462419
2014-12-11,103.80000305175781,43.108203658193844,104.52546918617077,103.43880338049019
2014-12-12,102.66999816894531,39.55540309384895,104.4138590116457,103.4655589116952
2014-12-15,101.61000061035156,32.87124199203767,104.14557272815333,103.40662848630632
2014-12-16,99.9800033569336,25.435611400720205,103.75548471002998,103.2735449399393
2014-12-17,101.80000305175781,25.435611400720205,103.17464142493823,103.02957889675369
2014-12-18,104.25,43.49736398225439,102.9631585982951,102.93849920453178
2014-12-19,104.31999969482422,58.661812195591686,103.16113419855739,103.0356474116035
2014-12-22,104.58000183105469,59.01537130677558,103.33942119798306,103.130784617768
2014-12-23,104.20999908447266,57.60110806647747,103.53027975691715,103.23813404097442
2014-12-24,104.30000305175781,57.60110806647747,103.63485196115646,103.31012404419651
2014-12-26,105.04000091552734,58.20339786568075,103.73718289817205,103.38344841512698
2014-12-29,105.0199966430664,62.86005344345435,103.93761643930364,103.50615600774923
2014-12-30,104.31999969482422,55.96507620945574,104.10413647065175,103.61829235110605
2014-12-31,103.25,47.083898932929706,104.13734619744751,103.67027067286296
2015-01-02,102.94000244140625,44.76836162538594,104.0008313978402,103.63913951191014
2015-01-05,101.43000030517578,35.26469305186521,103.83762694300421,103.5873515807617
2015-01-06,100.06999969482422,29.022124189451887,103.46722284487676,103.42754778257016
2015-01-07,101.36000061035156,29.022124189451887,102.94457312948406,103.1788405168112
2015-01-08,103.30000305175781,41.462024319797216,102.70079274192521,103.04411163485123
2015-01-09,102.62000274658203,50.77930883404595,102.79297894343792,103.0630665546221
2015-01-12,101.55000305175781,44.88271430329312,102.7663672208447,103.0302470132858
2015-01-13,101.5199966430664,44.7188862211939,102.57923427175442,102.92059931243188
2015-01-14,100.95999908447266,41.535745219931606,102.41627463657164,102.81685096655295
2015-01-15,99.6500015258789,34.98254833357015,102.19223224394104,102.67930638269515
2015-01-16,100.81999969482422,34.98254833357015,101.80111982577763,102.4549134303384
2015-01-20,101.62000274658203,44.82288465544026,101.65017826716941,102.3338087091892
2015-01-21,102.13999938964844,50.57687566334518,101.64553587938674,102.28093419344052
2015-01-22,104.02999877929688,54.07863574416395,101.72160718865777,102.27049457834481
2015-01-23,104.26000213623047,64.39415574527636,102.0767443564484,102.40082822285977
2015-01-26,104.13999938964844,64.45316694736212,102.41263016872257,102.53854480903539
2015-01-27,101.44000244140625,46.43636705642524,102.67837927963424,102.65717107426599
2015-01-28,100.91999816894531,43.78451035829365,102.48785976606071,102.5670104347949
2015-01-29,101.88999938964844,43.78451035829365,102.24665028958141,102.44500952621344
2015-01-30,101.0999984741211,46.01120504392895,102.19178092036096,102.40389766424566
2015-02-02,101.9800033569336,46.01120504392895,102.0238143901702,102.30731253905125
2015-02-03,102.95999908447266,51.983382038868676,102.01707423121073,102.28306741444995
2015-02-04,102.87000274658203,57.18862526000967,102.16213959325103,102.33321050111829
2015-02-05,103.76000213623047,57.18862526000967,102.2710416168404,102.37297288967116
2015-02-06,103.12999725341797,57.44928996074643,102.50011246597734,102.4757157968237
2015-02-09,102.80000305175781,54.887077367825064,102.59701781789128,102.52418108990476
2015-02-10,104.4000015258789,54.887077367825064,102.62824631540921,102.54461234633831
2015-02-11,104.77999877929688,64.58074670902057,102.90082404009686,102.68204858185983
2015-02-12,106.0,66.50382039754177,103.18992784612763,102.8374523001885
2015-02-13,106.91000366210938,71.9956214336458,103.62224663903108,103.07171509276714
2015-02-17,107.01000213623047,75.3824947649338,104.12805541181235,103.35603276457026
2015-02-18,107.16000366210938,75.74513388459535,104.5714318309536,103.62669716247102
2015-02-19,107.69000244140625,76.33346275171446,104.96967365113142,103.88842356985164
2015-02-20,108.41000366210938,78.4146540649792,105.38818577271216,104.17002200478161
2015-02-23,108.5199966430664,80.97195761447128,105.85308083261943,104.48409472013923
2015-02-24,108.5999984741211,81.35166375571896,106.26337557268819,104.78305041813383
2015-02-25,108.33000183105469,77.45177514136634,106.62285601906248,105.06578731116991
2015-02-26,108.87999725341797,77.45177514136634,106.88549383629206,105.30758097930952
2015-02-27,108.4000015258789,72.66691145346807,107.19234051584989,105.57220440702126
2015-03-02,109.37999725341797,72.66691145346807,107.37813451739282,105.78167086026997
2015-03-03,108.87000274658203,70.82615941629577,107.68611339985823,106.04821355605871
2015-03-04,108.44999694824219,65.29791129101301,107.86825022243112,106.25723497757896
2015-03-05,108.63999938964844,65.29791129101301,107.95774971870974,106.41966179022069
2015-03-06,107.41000366210938,52.29943042156442,108.06271120654645,106.58413124203015
2015-03-09,107.72000122070312,52.29943042156442,107.96229466124844,106.64530697685083
2015-03-10,105.72000122070312,39.07487612040869,107.92501874731839,106.72491395787692
2015-03-11,105.11000061035156,35.48878318062475,107.58578528168528,106.65047597734554
2015-03-12,105.80000305175781,35.48878318062475,107.20489533224932,106.53636669090154
2015-03-13,105.33999633789062,39.891942427912255,106.98875805832755,106.48182123615015
2015-03-16,106.69999694824219,39.891942427912255,106.73510240902957,106.39724161405685
2015-03-17,106.87000274658203,52.62878075241514,106.72970156890842,106.41966793510761
2015-03-18,107.91999816894531,53.99956171758076,106.75128636547359,106.4530260692909
2015-03-19,108.08000183105469,61.70019230209367,106.93108818139231,106.5616906692653
2015-03-20,108.52999877929688,62.7686758565592,107.10784412749422,106.67415816273119
2015-03-23,108.31999969482422,63.38912986974285,107.32663715084847,106.81162783803235
2015-03-24,107.93000030517578,58.90103125297059,107.47946215761397,106.9233590866836
2015-03-25,105.45999908447266,39.15074500306544,107.54877571877732,106.99792510286821
2015-03-26,105.0999984741211,37.110395038033836,107.22742546734584,106.88400465706113
2015-03-27,105.5199966430664,37.11039503803383,106.90012900684972,106.75185605091743
2015-03-30,106.7300033569336,41.60401968122339,106.68780095088306,106.66060720589142
2015-03-31,105.5999984741211,44.72987534400051,106.69429362873699,106.66574766152418
2015-04-01,105.05000305175781,41.34796137052549,106.52594052802685,106.5868032772721
2015-04-02,105.12000274658203,41.34796137052549,106.29887322398547,106.47296622353029
2015-04-06,105.9800033569336,42.053682028211576,106.11750853515417,106.37274670671931
2015-04-07,105.80000305175781,48.85816082013952,106.096353892351,106.34365460673519
2015-04-08,106.63999938964844,48.85816082013951,106.05076145533667,106.30338412118131
2015-04-09,107.30999755859375,56.332356668667764,106.14141344523078,106.3283185855122
2015-04-10,107.75,61.395031966301225,106.32119561651739,106.40103554648121
2015-04-13,107.4800033569336,61.46512517767572,106.54101167551471,106.50095883933446
2015-04-14,107.16999816894531,58.00522703255135,106.68547193419454,106.57348065545291
2015-04-15,107.83999633789062,58.00522703255135,106.7600144318485,106.61766713793384
2015-04-16,107.69000244140625,61.76359169385261,106.92616549431652,106.70821004163435
2015-04-17,106.01000213623047,45.232411706743484,107.04367887079187,106.78093540458042
2015-04-20,107.5999984741211,45.232411706743484,106.88465168085935,106.7238292365545
2015-04-21,108.05999755859375,58.52824436195361,106.99470503366885,106.78873066155943
2015-04-22,108.6500015258789,61.56514469638503,107.1585961913496,106.88289857985826
2015-04-23,109.05999755859375,65.23822596729073,107.38804316589257,107.01379509437831
2015-04-24,110.54000091552734,67.65475997028688,107.64526691861583,107.16536564728315
2015-04-27,110.26000213623047,71.78584440739903,108.09061061044837,107.41533863011605
2015-04-28,110.04000091552734,69.33520246448232,108.42436315287638,107.62605444538379
2015-04-29,109.3499984741211,61.88137917406414,108.67292280866884,107.80486529502404
2015-04-30,107.62999725341797,47.54699526789455,108.7770882956615,107.91931960458679
2015-05-01,109.05000305175781,47.54699526789455,108.60061275070096,107.89788831931503
2015-05-04,109.2300033569336,57.76863507042087,108.66974972009432,107.98323015134783
2015-05-05,107.44999694824219,46.48209549505794,108.75594258730035,108.07558372213195
2015-05-06,106.70999908447266,42.30761202738337,108.5550278735991,108.02924396110308
2015-05-07,107.3499984741211,42.30761202738337,108.27117729065657,107.93152211838971
2015-05-08,108.69000244140625,47.47138495198582,108.12945747272803,107.88844629288833
2015-05-11,108.2699966430664,53.68759154604895,108.215695160217,107.94782082240818
2015-05-12,107.77999877929688,50.27296705501992,108.22404923450152,107.9716856980125
2015-05-13,108.0,50.27296705501992,108.15573377985466,107.95748666699652
2015-05-14,109.58000183105469,52.00748380506987,108.1317747368001,107.96063580277455
2015-05-15,109.58000183105469,62.55906715581562,108.35457890514695,108.0805888419064
2015-05-18,110.05999755859375,62.55906715581562,108.54310550913276,108.1916564707322
2015-05-19,109.94000244140625,64.22590949664482,108.77647351674214,108.33005210687008
2015-05-20,110.01000213623047,64.22590949664482,108.95547796669047,108.4493076872061
2015-05-21,110.58000183105469,64.72370580610712,109.117712454312,108.56491468343013
2015-05-22,110.47000122070312,67.24484315542071,109.34268005073395,108.71418039806899
2015-05-26,109.19999694824219,52.64430090475302,109.51611407688306,108.8442411997456
2015-05-27,110.95999908447266,52.64430090475302,109.46748067247677,108.87059347741202
2015-05-28,110.70999908447266,63.227762440870656,109.69709888970691,109.02536426312021
2015-05-29,110.05000305175781,56.86135888156208,109.85292968890164,109.15015202766483
2015-06-01,110.41999816894531,56.86135888156208,109.88324866780259,109.21680765907912
2015-06-02,110.06999969482422,56.19340252460127,109.96582551413223,109.30593288203218
2015-06-03,110.4000015258789,56.19340252460127,109.98185231116177,109.36253042372049
2015-06-04,109.55999755859375,50.57746123927151,110.0461829595798,109.43938013499148
2015-06-05,109.30000305175781,48.16157723684347,109.97138520558194,109.44831475896201
2015-06-08,108.19000244140625,39.1742372860379,109.86809564345515,109.43732870657652
2015-06-09,108.01000213623047,37.88451918748384,109.60992745852455,109.34493416841576
2015-06-10,109.48999786376953,37.88451918748384,109.36378510124854,109.24605031417981
2015-06-11,109.6500015258789,53.73490854324051,109.38320244932869,109.26412050303831
2015-06-12,108.75,47.14507488945807,109.42424846110565,109.29270428250798
2015-06-15,108.20999908447266,42.94739033238747,109.32051792862785,109.25250396528517
2015-06-16,108.80000305175781,42.94739033238747,109.1496688756809,109.17528138152129
2015-06-17,109.0999984741211,49.20181217584695,109.09587413353889,109.14748298672399
2015-06-18,110.69000244140625,52.19930456351714,109.09650864747461,109.14396561542007
2015-06-19,109.88999938964844,57.15561478826082,109.34166153884871,109.25848686178942
2015-06-22,110.69999694824219,57.15561478826082,109.42602120820251,109.30526556755676
2015-06-23,110.79000091552734,62.69135971156785,109.62201747590092,109.40857900316308
2015-06-24,110.22000122070312,57.49662551510084,109.80170723584345,109.5109065522271
2015-06-25,110.0,55.30055882428534,109.86606015659109,109.56343208322532
2015-06-26,109.2699966430664,48.399769754918815,109.88666628634631,109.59577044743085
2015-06-29,106.69000244140625,32.349478642137555,109.79179403353402,109.57163905451496
2015-06-30,107.06999969482422,32.349478642137555,109.31459532705283,109.35818449058098
2015-07-01,107.91999816894531,36.28795237846894,108.96927292209458,109.18868932052493
2015-07-02,107.94999694824219,44.42924416989398,108.80784603699469,109.0947121981857
2015-07-06,107.69999694824219,42.90485390741392,108.67586925410968,109.00991847596767
2015-07-07,107.97000122070312,42.90485390741392,108.52573505320699,108.9128872516917
2015-07-08,106.08999633789062,33.64110989747584,108.44023754051409,108.84304384198884
2015-07-09,106.02999877929688,33.32177173372261,108.07866197087971,108.63911439724083
2015-07-10,107.6500015258789,33.32177173372261,107.7634830183285,108.44584657368942
2015-07-13,109.54000091552734,49.65363812161926,107.74602432718241,108.38689508866642
